# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2022-12-08 12:08:39 EST       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11246500 WILLOW C A MOUTH NR AUBERRY CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11246500
#            TS   parameter     statistic     Description
#        213773       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	213773_00060_00003	213773_00060_00003_cd
USGS	11246500	2013-09-01	1.10	A
USGS	11246500	2013-09-02	1.10	A
USGS	11246500	2013-09-03	1.10	A
USGS	11246500	2013-09-04	1.10	A
USGS	11246500	2013-09-05	1.10	A
USGS	11246500	2013-09-06	1.10	A
USGS	11246500	2013-09-07	1.10	A
USGS	11246500	2013-09-08	1.00	A
USGS	11246500	2013-09-09	1.00	A
USGS	11246500	2013-09-10	1.00	A
USGS	11246500	2013-09-11	1.00	A
USGS	11246500	2013-09-12	1.10	A
USGS	11246500	2013-09-13	1.10	A
USGS	11246500	2013-09-14	1.10	A
USGS	11246500	2013-09-15	1.10	A
USGS	11246500	2013-09-16	1.00	A
USGS	11246500	2013-09-17	1.00	A
USGS	11246500	2013-09-18	1.10	A
USGS	11246500	2013-09-19	1.10	A
USGS	11246500	2013-09-20	1.10	A
USGS	11246500	2013-09-21	1.10	A
USGS	11246500	2013-09-22	1.70	A
USGS	11246500	2013-09-23	1.40	A
USGS	11246500	2013-09-24	1.30	A
USGS	11246500	2013-09-25	1.30	A
USGS	11246500	2013-09-26	2.40	A
USGS	11246500	2013-09-27	3.50	A
USGS	11246500	2013-09-28	1.80	A
USGS	11246500	2013-09-29	1.80	A
USGS	11246500	2013-09-30	1.70	A
USGS	11246500	2013-10-01	1.70	A
USGS	11246500	2013-10-02	1.70	A
USGS	11246500	2013-10-03	1.80	A
USGS	11246500	2013-10-04	2.50	A
USGS	11246500	2013-10-05	2.60	A
USGS	11246500	2013-10-06	2.60	A
USGS	11246500	2013-10-07	2.60	A
USGS	11246500	2013-10-08	2.60	A
USGS	11246500	2013-10-09	2.50	A
USGS	11246500	2013-10-10	2.50	A
USGS	11246500	2013-10-11	2.60	A
USGS	11246500	2013-10-12	2.50	A
USGS	11246500	2013-10-13	2.50	A
USGS	11246500	2013-10-14	2.50	A
USGS	11246500	2013-10-15	2.50	A
USGS	11246500	2013-10-16	2.50	A
USGS	11246500	2013-10-17	2.50	A
USGS	11246500	2013-10-18	2.50	A
USGS	11246500	2013-10-19	2.40	A
USGS	11246500	2013-10-20	2.50	A
USGS	11246500	2013-10-21	2.40	A
USGS	11246500	2013-10-22	2.40	A
USGS	11246500	2013-10-23	2.40	A
USGS	11246500	2013-10-24	2.30	A
USGS	11246500	2013-10-25	2.50	A
USGS	11246500	2013-10-26	2.70	A
USGS	11246500	2013-10-27	2.70	A
USGS	11246500	2013-10-28	3.20	A
USGS	11246500	2013-10-29	6.00	A
USGS	11246500	2013-10-30	6.80	A
USGS	11246500	2013-10-31	5.50	A
USGS	11246500	2013-11-01	4.30	A
USGS	11246500	2013-11-02	4.00	A
USGS	11246500	2013-11-03	3.80	A
USGS	11246500	2013-11-04	3.80	A
USGS	11246500	2013-11-05	3.80	A
USGS	11246500	2013-11-06	3.70	A
USGS	11246500	2013-11-07	3.70	A
USGS	11246500	2013-11-08	3.60	A
USGS	11246500	2013-11-09	3.50	A
USGS	11246500	2013-11-10	3.50	A
USGS	11246500	2013-11-11	3.40	A
USGS	11246500	2013-11-12	3.50	A
USGS	11246500	2013-11-13	3.50	A
USGS	11246500	2013-11-14	3.40	A
USGS	11246500	2013-11-15	3.40	A
USGS	11246500	2013-11-16	3.50	A
USGS	11246500	2013-11-17	3.60	A
USGS	11246500	2013-11-18	3.60	A
USGS	11246500	2013-11-19	3.60	A
USGS	11246500	2013-11-20	3.90	A
USGS	11246500	2013-11-21	5.70	A
USGS	11246500	2013-11-22	6.60	A
USGS	11246500	2013-11-23	5.40	A
USGS	11246500	2013-11-24	4.70	A
USGS	11246500	2013-11-25	4.40	A
USGS	11246500	2013-11-26	4.30	A
USGS	11246500	2013-11-27	4.30	A
USGS	11246500	2013-11-28	4.20	A
USGS	11246500	2013-11-29	4.10	A
USGS	11246500	2013-11-30	4.10	A
USGS	11246500	2013-12-01	4.00	A
USGS	11246500	2013-12-02	4.10	A
USGS	11246500	2013-12-03	4.50	A
USGS	11246500	2013-12-04	5.80	A
USGS	11246500	2013-12-05	5.40	A
USGS	11246500	2013-12-06	4.60	A
USGS	11246500	2013-12-07	4.90	A
USGS	11246500	2013-12-08	4.80	A
USGS	11246500	2013-12-09	4.40	A
USGS	11246500	2013-12-10	4.50	A
USGS	11246500	2013-12-11	4.50	A
USGS	11246500	2013-12-12	4.60	A
USGS	11246500	2013-12-13	4.60	A
USGS	11246500	2013-12-14	4.50	A
USGS	11246500	2013-12-15	4.50	A
USGS	11246500	2013-12-16	4.50	A
USGS	11246500	2013-12-17	4.50	A
USGS	11246500	2013-12-18	4.60	A
USGS	11246500	2013-12-19	4.70	A
USGS	11246500	2013-12-20	4.80	A
USGS	11246500	2013-12-21	4.60	A
USGS	11246500	2013-12-22	4.40	A
USGS	11246500	2013-12-23	4.30	A
USGS	11246500	2013-12-24	4.30	A
USGS	11246500	2013-12-25	4.20	A
USGS	11246500	2013-12-26	4.10	A
USGS	11246500	2013-12-27	4.00	A
USGS	11246500	2013-12-28	3.90	A
USGS	11246500	2013-12-29	3.90	A
USGS	11246500	2013-12-30	3.80	A
USGS	11246500	2013-12-31	3.70	A
USGS	11246500	2014-01-01	3.70	A
USGS	11246500	2014-01-02	3.70	A
USGS	11246500	2014-01-03	3.70	A
USGS	11246500	2014-01-04	3.70	A
USGS	11246500	2014-01-05	3.60	A
USGS	11246500	2014-01-06	3.50	A
USGS	11246500	2014-01-07	3.30	A
USGS	11246500	2014-01-08	3.30	A
USGS	11246500	2014-01-09	3.60	A
USGS	11246500	2014-01-10	4.30	A
USGS	11246500	2014-01-11	4.40	A
USGS	11246500	2014-01-12	4.40	A
USGS	11246500	2014-01-13	4.40	A
USGS	11246500	2014-01-14	4.40	A
USGS	11246500	2014-01-15	4.40	A
USGS	11246500	2014-01-16	4.30	A
USGS	11246500	2014-01-17	4.30	A
USGS	11246500	2014-01-18	4.30	A
USGS	11246500	2014-01-19	4.20	A
USGS	11246500	2014-01-20	4.10	A
USGS	11246500	2014-01-21	4.10	A
USGS	11246500	2014-01-22	4.10	A
USGS	11246500	2014-01-23	4.10	A
USGS	11246500	2014-01-24	4.20	A
USGS	11246500	2014-01-25	4.10	A
USGS	11246500	2014-01-26	4.10	A
USGS	11246500	2014-01-27	4.10	A
USGS	11246500	2014-01-28	4.20	A
USGS	11246500	2014-01-29	4.20	A
USGS	11246500	2014-01-30	5.20	A
USGS	11246500	2014-01-31	11.0	A
USGS	11246500	2014-02-01	8.00	A
USGS	11246500	2014-02-02	6.00	A
USGS	11246500	2014-02-03	5.40	A
USGS	11246500	2014-02-04	5.10	A
USGS	11246500	2014-02-05	4.90	A
USGS	11246500	2014-02-06	5.70	A
USGS	11246500	2014-02-07	6.50	A
USGS	11246500	2014-02-08	7.90	A
USGS	11246500	2014-02-09	11.0	A
USGS	11246500	2014-02-10	9.40	A
USGS	11246500	2014-02-11	8.70	A
USGS	11246500	2014-02-12	6.90	A
USGS	11246500	2014-02-13	6.10	A
USGS	11246500	2014-02-14	5.80	A
USGS	11246500	2014-02-15	5.60	A
USGS	11246500	2014-02-16	5.50	A
USGS	11246500	2014-02-17	5.40	A
USGS	11246500	2014-02-18	6.00	A
USGS	11246500	2014-02-19	7.10	A
USGS	11246500	2014-02-20	5.10	A
USGS	11246500	2014-02-21	5.00	A
USGS	11246500	2014-02-22	4.90	A
USGS	11246500	2014-02-23	9.70	A
USGS	11246500	2014-02-24	5.60	A
USGS	11246500	2014-02-25	4.90	A
USGS	11246500	2014-02-26	4.80	A
USGS	11246500	2014-02-27	13.0	A
USGS	11246500	2014-02-28	31.0	A
USGS	11246500	2014-03-01	47.0	A
USGS	11246500	2014-03-02	19.0	A
USGS	11246500	2014-03-03	14.0	A
USGS	11246500	2014-03-04	12.0	A
USGS	11246500	2014-03-05	12.0	A
USGS	11246500	2014-03-06	12.0	A
USGS	11246500	2014-03-07	13.0	A
USGS	11246500	2014-03-08	11.0	A
USGS	11246500	2014-03-09	8.90	A
USGS	11246500	2014-03-10	8.00	A
USGS	11246500	2014-03-11	7.60	A
USGS	11246500	2014-03-12	7.00	A
USGS	11246500	2014-03-13	6.50	A
USGS	11246500	2014-03-14	6.00	A
USGS	11246500	2014-03-15	6.60	A
USGS	11246500	2014-03-16	7.00	A
USGS	11246500	2014-03-17	6.80	A
USGS	11246500	2014-03-18	6.70	A
USGS	11246500	2014-03-19	6.60	A
USGS	11246500	2014-03-20	6.40	A
USGS	11246500	2014-03-21	5.90	A
USGS	11246500	2014-03-22	5.60	A
USGS	11246500	2014-03-23	5.40	A
USGS	11246500	2014-03-24	5.30	A
USGS	11246500	2014-03-25	5.30	A
USGS	11246500	2014-03-26	5.80	A
USGS	11246500	2014-03-27	8.00	A
USGS	11246500	2014-03-28	7.00	A
USGS	11246500	2014-03-29	7.00	A
USGS	11246500	2014-03-30	10.0	A
USGS	11246500	2014-03-31	9.80	A
USGS	11246500	2014-04-01	11.0	A
USGS	11246500	2014-04-02	13.0	A
USGS	11246500	2014-04-03	12.0	A
USGS	11246500	2014-04-04	10.0	A
USGS	11246500	2014-04-05	9.90	A
USGS	11246500	2014-04-06	9.50	A
USGS	11246500	2014-04-07	11.0	A
USGS	11246500	2014-04-08	13.0	A
USGS	11246500	2014-04-09	13.0	A
USGS	11246500	2014-04-10	12.0	A
USGS	11246500	2014-04-11	11.0	A
USGS	11246500	2014-04-12	11.0	A
USGS	11246500	2014-04-13	9.70	A
USGS	11246500	2014-04-14	8.50	A
USGS	11246500	2014-04-15	7.50	A
USGS	11246500	2014-04-16	6.80	A
USGS	11246500	2014-04-17	6.40	A
USGS	11246500	2014-04-18	6.10	A
USGS	11246500	2014-04-19	6.30	A
USGS	11246500	2014-04-20	6.30	A
USGS	11246500	2014-04-21	6.10	A
USGS	11246500	2014-04-22	6.00	A
USGS	11246500	2014-04-23	6.00	A
USGS	11246500	2014-04-24	5.90	A
USGS	11246500	2014-04-25	7.50	A
USGS	11246500	2014-04-26	18.0	A
USGS	11246500	2014-04-27	12.0	A
USGS	11246500	2014-04-28	12.0	A
USGS	11246500	2014-04-29	13.0	A
USGS	11246500	2014-04-30	12.0	A
USGS	11246500	2014-05-01	11.0	A
USGS	11246500	2014-05-02	9.10	A
USGS	11246500	2014-05-03	7.80	A
USGS	11246500	2014-05-04	7.10	A
USGS	11246500	2014-05-05	6.70	A
USGS	11246500	2014-05-06	7.10	A
USGS	11246500	2014-05-07	10.0	A
USGS	11246500	2014-05-08	8.10	A
USGS	11246500	2014-05-09	7.20	A
USGS	11246500	2014-05-10	6.70	A
USGS	11246500	2014-05-11	6.10	A
USGS	11246500	2014-05-12	5.80	A
USGS	11246500	2014-05-13	5.50	A
USGS	11246500	2014-05-14	5.20	A
USGS	11246500	2014-05-15	4.90	A
USGS	11246500	2014-05-16	4.70	A
USGS	11246500	2014-05-17	4.60	A
USGS	11246500	2014-05-18	4.50	A
USGS	11246500	2014-05-19	4.60	A
USGS	11246500	2014-05-20	4.60	A
USGS	11246500	2014-05-21	5.00	A
USGS	11246500	2014-05-22	5.30	A
USGS	11246500	2014-05-23	5.10	A
USGS	11246500	2014-05-24	4.60	A
USGS	11246500	2014-05-25	4.20	A
USGS	11246500	2014-05-26	3.90	A
USGS	11246500	2014-05-27	3.60	A
USGS	11246500	2014-05-28	3.30	A
USGS	11246500	2014-05-29	3.20	A
USGS	11246500	2014-05-30	3.20	A
USGS	11246500	2014-05-31	3.20	A
USGS	11246500	2014-06-01	3.00	A
USGS	11246500	2014-06-02	2.80	A
USGS	11246500	2014-06-03	2.80	A
USGS	11246500	2014-06-04	2.70	A
USGS	11246500	2014-06-05	2.60	A
USGS	11246500	2014-06-06	2.50	A
USGS	11246500	2014-06-07	2.30	A
USGS	11246500	2014-06-08	2.30	A
USGS	11246500	2014-06-09	2.10	A
USGS	11246500	2014-06-10	2.00	A
USGS	11246500	2014-06-11	1.90	A
USGS	11246500	2014-06-12	1.90	A
USGS	11246500	2014-06-13	1.90	A
USGS	11246500	2014-06-14	1.90	A
USGS	11246500	2014-06-15	1.80	A
USGS	11246500	2014-06-16	1.80	A
USGS	11246500	2014-06-17	1.90	A
USGS	11246500	2014-06-18	1.90	A
USGS	11246500	2014-06-19	1.80	A
USGS	11246500	2014-06-20	1.70	A
USGS	11246500	2014-06-21	1.60	A
USGS	11246500	2014-06-22	2.10	A
USGS	11246500	2014-06-23	3.90	A
USGS	11246500	2014-06-24	3.70	A
USGS	11246500	2014-06-25	2.90	A
USGS	11246500	2014-06-26	1.70	A
USGS	11246500	2014-06-27	1.60	A
USGS	11246500	2014-06-28	2.40	A
USGS	11246500	2014-06-29	3.30	A
USGS	11246500	2014-06-30	3.20	A
USGS	11246500	2014-07-01	5.90	A
USGS	11246500	2014-07-02	3.30	A
USGS	11246500	2014-07-03	3.00	A
USGS	11246500	2014-07-04	2.80	A
USGS	11246500	2014-07-05	2.60	A
USGS	11246500	2014-07-06	2.50	A
USGS	11246500	2014-07-07	2.60	A
USGS	11246500	2014-07-08	2.70	A
USGS	11246500	2014-07-09	2.30	A
USGS	11246500	2014-07-10	2.20	A
USGS	11246500	2014-07-11	2.10	A
USGS	11246500	2014-07-12	2.00	A
USGS	11246500	2014-07-13	2.00	A
USGS	11246500	2014-07-14	1.90	A
USGS	11246500	2014-07-15	2.00	A
USGS	11246500	2014-07-16	2.00	A
USGS	11246500	2014-07-17	1.90	A
USGS	11246500	2014-07-18	1.80	A
USGS	11246500	2014-07-19	1.80	A
USGS	11246500	2014-07-20	1.80	A
USGS	11246500	2014-07-21	1.70	A
USGS	11246500	2014-07-22	1.70	A
USGS	11246500	2014-07-23	1.60	A
USGS	11246500	2014-07-24	1.60	A
USGS	11246500	2014-07-25	1.50	A
USGS	11246500	2014-07-26	1.30	A
USGS	11246500	2014-07-27	1.20	A
USGS	11246500	2014-07-28	1.90	A
USGS	11246500	2014-07-29	1.50	A
USGS	11246500	2014-07-30	1.50	A
USGS	11246500	2014-07-31	1.60	A
USGS	11246500	2014-08-01	1.80	A
USGS	11246500	2014-08-02	1.90	A
USGS	11246500	2014-08-03	2.20	A
USGS	11246500	2014-08-04	2.60	A
USGS	11246500	2014-08-05	2.70	A
USGS	11246500	2014-08-06	2.00	A
USGS	11246500	2014-08-07	1.30	A
USGS	11246500	2014-08-08	1.10	A
USGS	11246500	2014-08-09	1.10	A
USGS	11246500	2014-08-10	0.91	A
USGS	11246500	2014-08-11	0.85	A
USGS	11246500	2014-08-12	0.85	A
USGS	11246500	2014-08-13	0.86	A
USGS	11246500	2014-08-14	0.86	A
USGS	11246500	2014-08-15	0.87	A
USGS	11246500	2014-08-16	0.85	A
USGS	11246500	2014-08-17	0.82	A
USGS	11246500	2014-08-18	0.80	A
USGS	11246500	2014-08-19	0.82	A
USGS	11246500	2014-08-20	0.83	A
USGS	11246500	2014-08-21	0.85	A
USGS	11246500	2014-08-22	0.85	A
USGS	11246500	2014-08-23	0.82	A
USGS	11246500	2014-08-24	0.82	A
USGS	11246500	2014-08-25	0.84	A
USGS	11246500	2014-08-26	0.87	A
USGS	11246500	2014-08-27	0.79	A
USGS	11246500	2014-08-28	1.20	A
USGS	11246500	2014-08-29	1.90	A
USGS	11246500	2014-08-30	1.70	A
USGS	11246500	2014-08-31	1.50	A
USGS	11246500	2014-09-01	1.40	A
USGS	11246500	2014-09-02	1.40	A
USGS	11246500	2014-09-03	1.40	A
USGS	11246500	2014-09-04	1.40	A
USGS	11246500	2014-09-05	1.40	A
USGS	11246500	2014-09-06	1.40	A
USGS	11246500	2014-09-07	1.40	A
USGS	11246500	2014-09-08	2.10	A
USGS	11246500	2014-09-09	1.90	A
USGS	11246500	2014-09-10	1.70	A
USGS	11246500	2014-09-11	1.60	A
USGS	11246500	2014-09-12	1.50	A
USGS	11246500	2014-09-13	1.50	A
USGS	11246500	2014-09-14	1.50	A
USGS	11246500	2014-09-15	1.50	A
USGS	11246500	2014-09-16	1.50	A
USGS	11246500	2014-09-17	1.50	A
USGS	11246500	2014-09-18	1.70	A
USGS	11246500	2014-09-19	1.90	A
USGS	11246500	2014-09-20	1.80	A
USGS	11246500	2014-09-21	1.70	A
USGS	11246500	2014-09-22	1.70	A
USGS	11246500	2014-09-23	1.60	A
USGS	11246500	2014-09-24	1.60	A
USGS	11246500	2014-09-25	1.60	A
USGS	11246500	2014-09-26	1.60	A
USGS	11246500	2014-09-27	1.90	A
USGS	11246500	2014-09-28	6.00	A
USGS	11246500	2014-09-29	3.80	A
USGS	11246500	2014-09-30	2.20	A
USGS	11246500	2014-10-01	2.00	A
USGS	11246500	2014-10-02	1.90	A
USGS	11246500	2014-10-03	1.90	A
USGS	11246500	2014-10-04	1.80	A
USGS	11246500	2014-10-05	1.80	A
USGS	11246500	2014-10-06	1.80	A
USGS	11246500	2014-10-07	1.80	A
USGS	11246500	2014-10-08	1.80	A
USGS	11246500	2014-10-09	1.80	A
USGS	11246500	2014-10-10	1.80	A
USGS	11246500	2014-10-11	1.90	A
USGS	11246500	2014-10-12	1.90	A
USGS	11246500	2014-10-13	1.90	A
USGS	11246500	2014-10-14	1.90	A
USGS	11246500	2014-10-15	2.00	A
USGS	11246500	2014-10-16	2.00	A
USGS	11246500	2014-10-17	2.10	A
USGS	11246500	2014-10-18	2.10	A
USGS	11246500	2014-10-19	2.10	A
USGS	11246500	2014-10-20	2.00	A
USGS	11246500	2014-10-21	2.10	A
USGS	11246500	2014-10-22	2.10	A
USGS	11246500	2014-10-23	2.10	A
USGS	11246500	2014-10-24	2.10	A
USGS	11246500	2014-10-25	2.00	A
USGS	11246500	2014-10-26	2.10	A
USGS	11246500	2014-10-27	2.10	A
USGS	11246500	2014-10-28	2.10	A
USGS	11246500	2014-10-29	2.10	A
USGS	11246500	2014-10-30	2.10	A
USGS	11246500	2014-10-31	2.20	A
USGS	11246500	2014-11-01	5.30	A
USGS	11246500	2014-11-02	3.60	A
USGS	11246500	2014-11-03	2.60	A
USGS	11246500	2014-11-04	2.50	A
USGS	11246500	2014-11-05	3.40	A
USGS	11246500	2014-11-06	4.40	A
USGS	11246500	2014-11-07	4.50	A
USGS	11246500	2014-11-08	5.00	A
USGS	11246500	2014-11-09	5.40	A
USGS	11246500	2014-11-10	5.40	A
USGS	11246500	2014-11-11	5.40	A
USGS	11246500	2014-11-12	5.40	A
USGS	11246500	2014-11-13	5.80	A
USGS	11246500	2014-11-14	6.30	A
USGS	11246500	2014-11-15	7.70	A
USGS	11246500	2014-11-16	7.50	A
USGS	11246500	2014-11-17	7.20	A
USGS	11246500	2014-11-18	7.50	A
USGS	11246500	2014-11-19	6.40	A
USGS	11246500	2014-11-20	6.30	A
USGS	11246500	2014-11-21	7.40	A
USGS	11246500	2014-11-22	7.30	A
USGS	11246500	2014-11-23	7.80	A
USGS	11246500	2014-11-24	9.90	A
USGS	11246500	2014-11-25	8.60	A
USGS	11246500	2014-11-26	7.60	A
USGS	11246500	2014-11-27	7.20	A
USGS	11246500	2014-11-28	6.80	A
USGS	11246500	2014-11-29	6.60	A
USGS	11246500	2014-11-30	6.40	A
USGS	11246500	2014-12-01	6.30	A
USGS	11246500	2014-12-02	7.20	A
USGS	11246500	2014-12-03	17.0	A
USGS	11246500	2014-12-04	9.90	A
USGS	11246500	2014-12-05	6.40	A
USGS	11246500	2014-12-06	5.20	A
USGS	11246500	2014-12-07	4.70	A
USGS	11246500	2014-12-08	4.50	A
USGS	11246500	2014-12-09	4.30	A
USGS	11246500	2014-12-10	4.20	A
USGS	11246500	2014-12-11	4.10	A
USGS	11246500	2014-12-12	12.0	A
USGS	11246500	2014-12-13	13.0	A
USGS	11246500	2014-12-14	7.40	A
USGS	11246500	2014-12-15	6.10	A
USGS	11246500	2014-12-16	6.10	A
USGS	11246500	2014-12-17	8.10	A
USGS	11246500	2014-12-18	7.40	A
USGS	11246500	2014-12-19	6.20	A
USGS	11246500	2014-12-20	5.60	A
USGS	11246500	2014-12-21	5.60	A
USGS	11246500	2014-12-22	5.80	A
USGS	11246500	2014-12-23	5.90	A
USGS	11246500	2014-12-24	5.80	A
USGS	11246500	2014-12-25	6.70	A
USGS	11246500	2014-12-26	7.00	A
USGS	11246500	2014-12-27	5.90	A
USGS	11246500	2014-12-28	5.50	A
USGS	11246500	2014-12-29	5.30	A
USGS	11246500	2014-12-30	5.10	A
USGS	11246500	2014-12-31	4.80	A
USGS	11246500	2015-01-01	4.70	A
USGS	11246500	2015-01-02	4.80	A
USGS	11246500	2015-01-03	4.80	A
USGS	11246500	2015-01-04	4.70	A
USGS	11246500	2015-01-05	4.70	A
USGS	11246500	2015-01-06	4.70	A
USGS	11246500	2015-01-07	4.60	A
USGS	11246500	2015-01-08	4.50	A
USGS	11246500	2015-01-09	4.50	A
USGS	11246500	2015-01-10	4.70	A
USGS	11246500	2015-01-11	4.90	A
USGS	11246500	2015-01-12	5.00	A
USGS	11246500	2015-01-13	5.10	A
USGS	11246500	2015-01-14	5.00	A
USGS	11246500	2015-01-15	4.90	A
USGS	11246500	2015-01-16	4.80	A
USGS	11246500	2015-01-17	4.80	A
USGS	11246500	2015-01-18	4.80	A
USGS	11246500	2015-01-19	4.80	A
USGS	11246500	2015-01-20	4.80	A
USGS	11246500	2015-01-21	4.80	A
USGS	11246500	2015-01-22	4.80	A
USGS	11246500	2015-01-23	4.70	A
USGS	11246500	2015-01-24	4.70	A
USGS	11246500	2015-01-25	4.60	A
USGS	11246500	2015-01-26	4.70	A
USGS	11246500	2015-01-27	5.10	A
USGS	11246500	2015-01-28	5.20	A
USGS	11246500	2015-01-29	5.30	A
USGS	11246500	2015-01-30	5.00	A
USGS	11246500	2015-01-31	4.90	A
USGS	11246500	2015-02-01	4.80	A
USGS	11246500	2015-02-02	4.70	A
USGS	11246500	2015-02-03	4.70	A
USGS	11246500	2015-02-04	4.60	A
USGS	11246500	2015-02-05	4.60	A
USGS	11246500	2015-02-06	4.50	A
USGS	11246500	2015-02-07	11.0	A
USGS	11246500	2015-02-08	15.0	A
USGS	11246500	2015-02-09	44.0	A
USGS	11246500	2015-02-10	19.0	A
USGS	11246500	2015-02-11	11.0	A
USGS	11246500	2015-02-12	8.90	A
USGS	11246500	2015-02-13	8.00	A
USGS	11246500	2015-02-14	7.50	A
USGS	11246500	2015-02-15	7.10	A
USGS	11246500	2015-02-16	6.70	A
USGS	11246500	2015-02-17	6.40	A
USGS	11246500	2015-02-18	6.10	A
USGS	11246500	2015-02-19	5.90	A
USGS	11246500	2015-02-20	5.80	A
USGS	11246500	2015-02-21	5.70	A
USGS	11246500	2015-02-22	6.50	A
USGS	11246500	2015-02-23	7.00	A
USGS	11246500	2015-02-24	6.20	A
USGS	11246500	2015-02-25	5.80	A
USGS	11246500	2015-02-26	5.80	A
USGS	11246500	2015-02-27	5.80	A
USGS	11246500	2015-02-28	6.30	A
USGS	11246500	2015-03-01	6.10	A
USGS	11246500	2015-03-02	6.00	A
USGS	11246500	2015-03-03	6.20	A
USGS	11246500	2015-03-04	5.90	A
USGS	11246500	2015-03-05	5.70	A
USGS	11246500	2015-03-06	5.70	A
USGS	11246500	2015-03-07	5.70	A
USGS	11246500	2015-03-08	5.60	A
USGS	11246500	2015-03-09	5.50	A
USGS	11246500	2015-03-10	5.30	A
USGS	11246500	2015-03-11	5.20	A
USGS	11246500	2015-03-12	5.10	A
USGS	11246500	2015-03-13	5.20	A
USGS	11246500	2015-03-14	5.10	A
USGS	11246500	2015-03-15	4.90	A
USGS	11246500	2015-03-16	4.90	A
USGS	11246500	2015-03-17	4.80	A
USGS	11246500	2015-03-18	4.80	A
USGS	11246500	2015-03-19	4.80	A
USGS	11246500	2015-03-20	4.80	A
USGS	11246500	2015-03-21	4.70	A
USGS	11246500	2015-03-22	4.60	A
USGS	11246500	2015-03-23	4.50	A
USGS	11246500	2015-03-24	4.50	A
USGS	11246500	2015-03-25	4.60	A
USGS	11246500	2015-03-26	4.60	A
USGS	11246500	2015-03-27	4.50	A
USGS	11246500	2015-03-28	4.30	A
USGS	11246500	2015-03-29	4.10	A
USGS	11246500	2015-03-30	4.00	A
USGS	11246500	2015-03-31	3.80	A
USGS	11246500	2015-04-01	3.70	A
USGS	11246500	2015-04-02	3.70	A
USGS	11246500	2015-04-03	3.70	A
USGS	11246500	2015-04-04	3.70	A
USGS	11246500	2015-04-05	3.70	A
USGS	11246500	2015-04-06	3.70	A
USGS	11246500	2015-04-07	4.10	A
USGS	11246500	2015-04-08	5.20	A
USGS	11246500	2015-04-09	5.20	A
USGS	11246500	2015-04-10	4.80	A
USGS	11246500	2015-04-11	4.70	A
USGS	11246500	2015-04-12	4.80	A
USGS	11246500	2015-04-13	4.60	A
USGS	11246500	2015-04-14	4.40	A
USGS	11246500	2015-04-15	4.10	A
USGS	11246500	2015-04-16	3.90	A
USGS	11246500	2015-04-17	3.80	A
USGS	11246500	2015-04-18	3.60	A
USGS	11246500	2015-04-19	3.40	A
USGS	11246500	2015-04-20	5.00	A
USGS	11246500	2015-04-21	6.40	A
USGS	11246500	2015-04-22	6.80	A
USGS	11246500	2015-04-23	7.10	A
USGS	11246500	2015-04-24	7.50	A
USGS	11246500	2015-04-25	12.0	A
USGS	11246500	2015-04-26	21.0	A
USGS	11246500	2015-04-27	23.0	A
USGS	11246500	2015-04-28	21.0	A
USGS	11246500	2015-04-29	17.0	A
USGS	11246500	2015-04-30	13.0	A
USGS	11246500	2015-05-01	12.0	A
USGS	11246500	2015-05-02	10.0	A
USGS	11246500	2015-05-03	9.40	A
USGS	11246500	2015-05-04	8.60	A
USGS	11246500	2015-05-05	8.20	A
USGS	11246500	2015-05-06	7.80	A
USGS	11246500	2015-05-07	8.90	A
USGS	11246500	2015-05-08	12.0	A
USGS	11246500	2015-05-09	13.0	A
USGS	11246500	2015-05-10	12.0	A
USGS	11246500	2015-05-11	11.0	A
USGS	11246500	2015-05-12	10.0	A
USGS	11246500	2015-05-13	9.30	A
USGS	11246500	2015-05-14	8.80	A
USGS	11246500	2015-05-15	9.10	A
USGS	11246500	2015-05-16	9.90	A
USGS	11246500	2015-05-17	10.0	A
USGS	11246500	2015-05-18	10.0	A
USGS	11246500	2015-05-19	9.60	A
USGS	11246500	2015-05-20	9.40	A
USGS	11246500	2015-05-21	9.00	A
USGS	11246500	2015-05-22	7.10	A
USGS	11246500	2015-05-23	9.60	A
USGS	11246500	2015-05-24	8.20	A
USGS	11246500	2015-05-25	7.60	A
USGS	11246500	2015-05-26	7.80	A
USGS	11246500	2015-05-27	7.60	A
USGS	11246500	2015-05-28	6.00	A
USGS	11246500	2015-05-29	5.50	A
USGS	11246500	2015-05-30	5.30	A
USGS	11246500	2015-05-31	5.10	A
USGS	11246500	2015-06-01	4.50	A
USGS	11246500	2015-06-02	4.00	A
USGS	11246500	2015-06-03	3.90	A
