# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2022-12-08 13:00:27 EST       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 12381400 South Fork Jocko River near Arlee MT
# -----------------------------------------------------------------------------------
#
# Data provided for site 12381400
#            TS   parameter     statistic     Description
#         82127       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	82127_00060_00003	82127_00060_00003_cd
USGS	12381400	2013-09-08	28.3	A
USGS	12381400	2013-09-09	32.0	A
USGS	12381400	2013-09-10	27.2	A
USGS	12381400	2013-09-11	25.6	A
USGS	12381400	2013-09-12	24.6	A
USGS	12381400	2013-09-13	24.1	A
USGS	12381400	2013-09-14	23.6	A
USGS	12381400	2013-09-15	23.2	A
USGS	12381400	2013-09-16	22.7	A
USGS	12381400	2013-09-17	22.6	A
USGS	12381400	2013-09-18	27.1	A
USGS	12381400	2013-09-19	28.6	A
USGS	12381400	2013-09-20	25.2	A
USGS	12381400	2013-09-21	24.0	A
USGS	12381400	2013-09-22	23.3	A
USGS	12381400	2013-09-23	23.6	A
USGS	12381400	2013-09-24	25.1	A
USGS	12381400	2013-09-25	27.3	A
USGS	12381400	2013-09-26	25.7	A
USGS	12381400	2013-09-27	24.5	A
USGS	12381400	2013-09-28	24.1	A
USGS	12381400	2013-09-29	25.9	A
USGS	12381400	2013-09-30	31.1	A
USGS	12381400	2013-10-01	27.7	A
USGS	12381400	2013-10-02	25.8	A
USGS	12381400	2013-10-03	24.3	A
USGS	12381400	2013-10-04	23.3	A
USGS	12381400	2013-10-05	22.9	A
USGS	12381400	2013-10-06	22.4	A
USGS	12381400	2013-10-07	21.9	A
USGS	12381400	2013-10-08	21.5	A
USGS	12381400	2013-10-09	21.5	A
USGS	12381400	2013-10-10	21.3	A
USGS	12381400	2013-10-11	21.0	A
USGS	12381400	2013-10-12	20.6	A
USGS	12381400	2013-10-13	20.5	A
USGS	12381400	2013-10-14	20.4	A
USGS	12381400	2013-10-15	20.3	A
USGS	12381400	2013-10-16	20.3	A
USGS	12381400	2013-10-17	20.2	A
USGS	12381400	2013-10-18	20.1	A
USGS	12381400	2013-10-19	20.0	A
USGS	12381400	2013-10-20	19.8	A
USGS	12381400	2013-10-21	19.6	A
USGS	12381400	2013-10-22	19.4	A
USGS	12381400	2013-10-23	19.1	A
USGS	12381400	2013-10-24	18.6	A
USGS	12381400	2013-10-25	18.5	A
USGS	12381400	2013-10-26	18.4	A
USGS	12381400	2013-10-27	18.4	A
USGS	12381400	2013-10-28	18.5	A
USGS	12381400	2013-10-29	18.3	A
USGS	12381400	2013-10-30	20.7	A
USGS	12381400	2013-10-31	18.7	A
USGS	12381400	2013-11-01	18.7	A
USGS	12381400	2013-11-02	18.6	A
USGS	12381400	2013-11-03	19.2	A
USGS	12381400	2013-11-04	18.6	A
USGS	12381400	2013-11-05	18.3	A
USGS	12381400	2013-11-06	18.7	A
USGS	12381400	2013-11-07	18.9	A
USGS	12381400	2013-11-08	21.8	A
USGS	12381400	2013-11-09	18.7	A
USGS	12381400	2013-11-10	19.4	A
USGS	12381400	2013-11-11	19.8	A
USGS	12381400	2013-11-12	18.7	A
USGS	12381400	2013-11-13	18.8	A
USGS	12381400	2013-11-14	18.5	A
USGS	12381400	2013-11-15	18.0	A
USGS	12381400	2013-11-16	17.9	A
USGS	12381400	2013-11-17	17.8	A
USGS	12381400	2013-11-18	17.5	A
USGS	12381400	2013-11-19	17.4	A
USGS	12381400	2013-11-20	17.7	A
USGS	12381400	2013-11-21	10.0	A:e
USGS	12381400	2013-11-22	10.0	A:e
USGS	12381400	2013-11-23	15.0	A:e
USGS	12381400	2013-11-24	20.0	A:e
USGS	12381400	2013-11-25	20.0	A:e
USGS	12381400	2013-11-26	25.0	A:e
USGS	12381400	2013-11-27	20.0	A:e
USGS	12381400	2013-11-28	20.0	A:e
USGS	12381400	2013-11-29	15.0	A:e
USGS	12381400	2013-11-30	20.0	A:e
USGS	12381400	2013-12-01	20.0	A:e
USGS	12381400	2013-12-02	20.0	A:e
USGS	12381400	2013-12-03	15.0	A:e
USGS	12381400	2013-12-04	9.85	A
USGS	12381400	2013-12-05	9.80	A
USGS	12381400	2013-12-06	9.44	A
USGS	12381400	2013-12-07	7.00	A:e
USGS	12381400	2013-12-08	7.00	A:e
USGS	12381400	2013-12-09	15.0	A:e
USGS	12381400	2013-12-10	20.0	A:e
USGS	12381400	2013-12-11	20.0	A:e
USGS	12381400	2013-12-12	25.0	A:e
USGS	12381400	2013-12-13	30.0	A:e
USGS	12381400	2013-12-14	30.0	A:e
USGS	12381400	2013-12-15	35.0	A:e
USGS	12381400	2013-12-16	35.0	A:e
USGS	12381400	2013-12-17	30.0	A:e
USGS	12381400	2013-12-18	30.0	A:e
USGS	12381400	2013-12-19	14.5	A
USGS	12381400	2013-12-20	14.8	A
USGS	12381400	2013-12-21	19.0	A
USGS	12381400	2013-12-22	14.6	A
USGS	12381400	2013-12-23	14.4	A
USGS	12381400	2013-12-24	14.5	A
USGS	12381400	2013-12-25	14.5	A
USGS	12381400	2013-12-26	14.7	A
USGS	12381400	2013-12-27	13.7	A
USGS	12381400	2013-12-28	13.7	A
USGS	12381400	2013-12-29	13.6	A
USGS	12381400	2013-12-30	10.0	A:e
USGS	12381400	2013-12-31	15.0	A:e
USGS	12381400	2014-01-01	10.0	A:e
USGS	12381400	2014-01-02	10.0	A:e
USGS	12381400	2014-01-03	14.5	A
USGS	12381400	2014-01-04	13.6	A
USGS	12381400	2014-01-05	11.6	A
USGS	12381400	2014-01-06	10.0	A:e
USGS	12381400	2014-01-07	15.0	A:e
USGS	12381400	2014-01-08	20.0	A:e
USGS	12381400	2014-01-09	15.0	A:e
USGS	12381400	2014-01-10	15.0	A:e
USGS	12381400	2014-01-11	13.7	A
USGS	12381400	2014-01-12	13.9	A
USGS	12381400	2014-01-13	13.3	A
USGS	12381400	2014-01-14	13.1	A
USGS	12381400	2014-01-15	12.6	A
USGS	12381400	2014-01-16	12.2	A
USGS	12381400	2014-01-17	12.3	A
USGS	12381400	2014-01-18	13.0	A
USGS	12381400	2014-01-19	10.0	A:e
USGS	12381400	2014-01-20	12.5	A
USGS	12381400	2014-01-21	14.0	A:e
USGS	12381400	2014-01-22	17.0	A:e
USGS	12381400	2014-01-23	12.0	A:e
USGS	12381400	2014-01-24	12.4	A
USGS	12381400	2014-01-25	12.6	A
USGS	12381400	2014-01-26	11.0	A:e
USGS	12381400	2014-01-27	9.00	A:e
USGS	12381400	2014-01-28	9.00	A:e
USGS	12381400	2014-01-29	14.0	A:e
USGS	12381400	2014-01-30	13.0	A:e
USGS	12381400	2014-01-31	13.0	A:e
USGS	12381400	2014-02-01	10.0	A:e
USGS	12381400	2014-02-02	14.0	A:e
USGS	12381400	2014-02-03	10.0	A:e
USGS	12381400	2014-02-04	9.00	A:e
USGS	12381400	2014-02-05	7.00	A:e
USGS	12381400	2014-02-06	7.00	A:e
USGS	12381400	2014-02-07	10.0	A:e
USGS	12381400	2014-02-08	12.0	A:e
USGS	12381400	2014-02-09	12.0	A:e
USGS	12381400	2014-02-10	15.0	A:e
USGS	12381400	2014-02-11	15.0	A:e
USGS	12381400	2014-02-12	17.0	A:e
USGS	12381400	2014-02-13	17.0	A:e
USGS	12381400	2014-02-14	15.0	A:e
USGS	12381400	2014-02-15	16.2	A
USGS	12381400	2014-02-16	13.9	A
USGS	12381400	2014-02-17	12.9	A
USGS	12381400	2014-02-18	12.7	A
USGS	12381400	2014-02-19	12.6	A
USGS	12381400	2014-02-20	12.2	A
USGS	12381400	2014-02-21	12.3	A
USGS	12381400	2014-02-22	9.00	A:e
USGS	12381400	2014-02-23	12.5	A
USGS	12381400	2014-02-24	10.9	A
USGS	12381400	2014-02-25	11.2	A
USGS	12381400	2014-02-26	9.79	A
USGS	12381400	2014-02-27	12.9	A
USGS	12381400	2014-02-28	13.3	A
USGS	12381400	2014-03-01	9.43	A
USGS	12381400	2014-03-02	10.8	A
USGS	12381400	2014-03-03	10.0	A:e
USGS	12381400	2014-03-04	11.0	A:e
USGS	12381400	2014-03-05	9.50	A:e
USGS	12381400	2014-03-06	10.0	A:e
USGS	12381400	2014-03-07	15.0	A:e
USGS	12381400	2014-03-08	15.3	A
USGS	12381400	2014-03-09	15.8	A
USGS	12381400	2014-03-10	20.2	A
USGS	12381400	2014-03-11	15.0	A:e
USGS	12381400	2014-03-12	16.3	A
USGS	12381400	2014-03-13	15.6	A
USGS	12381400	2014-03-14	15.3	A
USGS	12381400	2014-03-15	15.0	A
USGS	12381400	2014-03-16	14.4	A
USGS	12381400	2014-03-17	14.8	A
USGS	12381400	2014-03-18	14.3	A
USGS	12381400	2014-03-19	13.8	A
USGS	12381400	2014-03-20	13.8	A
USGS	12381400	2014-03-21	13.3	A
USGS	12381400	2014-03-22	13.7	A
USGS	12381400	2014-03-23	13.8	A
USGS	12381400	2014-03-24	13.1	A
USGS	12381400	2014-03-25	13.0	A
USGS	12381400	2014-03-26	13.1	A
USGS	12381400	2014-03-27	13.3	A
USGS	12381400	2014-03-28	13.1	A
USGS	12381400	2014-03-29	14.7	A
USGS	12381400	2014-03-30	14.3	A
USGS	12381400	2014-03-31	14.0	A
USGS	12381400	2014-04-01	13.7	A
USGS	12381400	2014-04-02	13.5	A
USGS	12381400	2014-04-03	13.5	A
USGS	12381400	2014-04-04	13.7	A
USGS	12381400	2014-04-05	13.9	A
USGS	12381400	2014-04-06	14.4	A
USGS	12381400	2014-04-07	15.3	A
USGS	12381400	2014-04-08	19.4	A
USGS	12381400	2014-04-09	30.8	A
USGS	12381400	2014-04-10	37.3	A
USGS	12381400	2014-04-11	36.8	A
USGS	12381400	2014-04-12	38.0	A
USGS	12381400	2014-04-13	34.4	A
USGS	12381400	2014-04-14	31.7	A
USGS	12381400	2014-04-15	32.0	A
USGS	12381400	2014-04-16	29.7	A
USGS	12381400	2014-04-17	28.5	A
USGS	12381400	2014-04-18	33.2	A
USGS	12381400	2014-04-19	34.6	A
USGS	12381400	2014-04-20	39.6	A
USGS	12381400	2014-04-21	44.6	A
USGS	12381400	2014-04-22	54.0	A
USGS	12381400	2014-04-23	57.7	A
USGS	12381400	2014-04-24	52.9	A
USGS	12381400	2014-04-25	48.3	A
USGS	12381400	2014-04-26	50.0	A
USGS	12381400	2014-04-27	48.8	A
USGS	12381400	2014-04-28	45.8	A
USGS	12381400	2014-04-29	44.0	A
USGS	12381400	2014-04-30	48.9	A
USGS	12381400	2014-05-01	65.5	A
USGS	12381400	2014-05-02	113	A
USGS	12381400	2014-05-03	172	A
USGS	12381400	2014-05-04	206	A
USGS	12381400	2014-05-05	209	A
USGS	12381400	2014-05-06	194	A
USGS	12381400	2014-05-07	180	A
USGS	12381400	2014-05-08	166	A
USGS	12381400	2014-05-09	169	A
USGS	12381400	2014-05-10	169	A
USGS	12381400	2014-05-11	162	A
USGS	12381400	2014-05-12	144	A
USGS	12381400	2014-05-13	139	A
USGS	12381400	2014-05-14	149	A
USGS	12381400	2014-05-15	185	A
USGS	12381400	2014-05-16	244	A
USGS	12381400	2014-05-17	285	A
USGS	12381400	2014-05-18	314	A
USGS	12381400	2014-05-19	299	A
USGS	12381400	2014-05-20	296	A
USGS	12381400	2014-05-21	306	A
USGS	12381400	2014-05-22	361	A
USGS	12381400	2014-05-23	436	A
USGS	12381400	2014-05-24	483	A
USGS	12381400	2014-05-25	464	A
USGS	12381400	2014-05-26	468	A
USGS	12381400	2014-05-27	453	A
USGS	12381400	2014-05-28	441	A
USGS	12381400	2014-05-29	436	A
USGS	12381400	2014-05-30	401	A
USGS	12381400	2014-05-31	387	A
USGS	12381400	2014-06-01	396	A
USGS	12381400	2014-06-02	413	A
USGS	12381400	2014-06-03	428	A
USGS	12381400	2014-06-04	448	A
USGS	12381400	2014-06-05	440	A
USGS	12381400	2014-06-06	409	A
USGS	12381400	2014-06-07	366	A
USGS	12381400	2014-06-08	343	A
USGS	12381400	2014-06-09	338	A
USGS	12381400	2014-06-10	341	A
USGS	12381400	2014-06-11	318	A
USGS	12381400	2014-06-12	301	A
USGS	12381400	2014-06-13	309	A
USGS	12381400	2014-06-14	293	A
USGS	12381400	2014-06-15	273	A
USGS	12381400	2014-06-16	261	A
USGS	12381400	2014-06-17	266	A
USGS	12381400	2014-06-18	257	A
USGS	12381400	2014-06-19	360	A
USGS	12381400	2014-06-20	332	A
USGS	12381400	2014-06-21	297	A
USGS	12381400	2014-06-22	273	A
USGS	12381400	2014-06-23	265	A
USGS	12381400	2014-06-24	254	A
USGS	12381400	2014-06-25	245	A
USGS	12381400	2014-06-26	246	A
USGS	12381400	2014-06-27	245	A
USGS	12381400	2014-06-28	238	A
USGS	12381400	2014-06-29	228	A
USGS	12381400	2014-06-30	212	A
USGS	12381400	2014-07-01	198	A
USGS	12381400	2014-07-02	189	A
USGS	12381400	2014-07-03	180	A
USGS	12381400	2014-07-04	172	A
USGS	12381400	2014-07-05	164	A
USGS	12381400	2014-07-06	156	A
USGS	12381400	2014-07-07	148	A
USGS	12381400	2014-07-08	140	A
USGS	12381400	2014-07-09	134	A
USGS	12381400	2014-07-10	127	A
USGS	12381400	2014-07-11	121	A
USGS	12381400	2014-07-12	116	A
USGS	12381400	2014-07-13	111	A
USGS	12381400	2014-07-14	107	A
USGS	12381400	2014-07-15	105	A
USGS	12381400	2014-07-16	100	A
USGS	12381400	2014-07-17	95.6	A
USGS	12381400	2014-07-18	91.9	A
USGS	12381400	2014-07-19	88.2	A
USGS	12381400	2014-07-20	85.4	A
USGS	12381400	2014-07-21	89.4	A
USGS	12381400	2014-07-22	82.4	A
USGS	12381400	2014-07-23	79.5	A
USGS	12381400	2014-07-24	77.5	A
USGS	12381400	2014-07-25	74.9	A
USGS	12381400	2014-07-26	71.1	A
USGS	12381400	2014-07-27	68.0	A
USGS	12381400	2014-07-28	65.6	A
USGS	12381400	2014-07-29	63.3	A
USGS	12381400	2014-07-30	61.4	A
USGS	12381400	2014-07-31	59.5	A
USGS	12381400	2014-08-01	57.8	A
USGS	12381400	2014-08-02	56.7	A
USGS	12381400	2014-08-03	57.1	A
USGS	12381400	2014-08-04	55.0	A
USGS	12381400	2014-08-05	54.2	A
USGS	12381400	2014-08-06	52.3	A
USGS	12381400	2014-08-07	51.1	A
USGS	12381400	2014-08-08	50.1	A
USGS	12381400	2014-08-09	49.6	A
USGS	12381400	2014-08-10	48.3	A
USGS	12381400	2014-08-11	47.3	A
USGS	12381400	2014-08-12	46.3	A
USGS	12381400	2014-08-13	46.3	A
USGS	12381400	2014-08-14	47.4	A
USGS	12381400	2014-08-15	50.3	A
USGS	12381400	2014-08-16	49.5	A
USGS	12381400	2014-08-17	46.9	A
USGS	12381400	2014-08-18	44.1	A
USGS	12381400	2014-08-19	42.8	A
USGS	12381400	2014-08-20	43.2	A
USGS	12381400	2014-08-21	42.3	A
USGS	12381400	2014-08-22	45.3	A
USGS	12381400	2014-08-23	45.7	A
USGS	12381400	2014-08-24	44.2	A
USGS	12381400	2014-08-25	41.6	A
USGS	12381400	2014-08-26	39.4	A
USGS	12381400	2014-08-27	37.9	A
USGS	12381400	2014-08-28	37.1	A
USGS	12381400	2014-08-29	36.1	A
USGS	12381400	2014-08-30	35.6	A
USGS	12381400	2014-08-31	37.4	A
USGS	12381400	2014-09-01	38.0	A
USGS	12381400	2014-09-02	35.4	A
USGS	12381400	2014-09-03	35.2	A
USGS	12381400	2014-09-04	36.2	A
USGS	12381400	2014-09-05	34.2	A
USGS	12381400	2014-09-06	32.8	A
USGS	12381400	2014-09-07	31.9	A
USGS	12381400	2014-09-08	30.9	A
USGS	12381400	2014-09-09	30.1	A
USGS	12381400	2014-09-10	30.5	A
USGS	12381400	2014-09-11	30.8	A
USGS	12381400	2014-09-12	30.0	A
USGS	12381400	2014-09-13	29.2	A
USGS	12381400	2014-09-14	28.5	A
USGS	12381400	2014-09-15	27.9	A
USGS	12381400	2014-09-16	27.1	A
USGS	12381400	2014-09-17	26.6	A
USGS	12381400	2014-09-18	26.5	A
USGS	12381400	2014-09-19	25.9	A
USGS	12381400	2014-09-20	25.6	A
USGS	12381400	2014-09-21	25.3	A
USGS	12381400	2014-09-22	24.9	A
USGS	12381400	2014-09-23	24.5	A
USGS	12381400	2014-09-24	24.1	A
USGS	12381400	2014-09-25	23.8	A
USGS	12381400	2014-09-26	24.1	A
USGS	12381400	2014-09-27	24.0	A
USGS	12381400	2014-09-28	23.8	A
USGS	12381400	2014-09-29	23.7	A
USGS	12381400	2014-09-30	28.6	A
USGS	12381400	2014-10-01	29.2	A
USGS	12381400	2014-10-02	25.8	A
USGS	12381400	2014-10-03	24.8	A
USGS	12381400	2014-10-04	24.2	A
USGS	12381400	2014-10-05	23.2	A
USGS	12381400	2014-10-06	22.7	A
USGS	12381400	2014-10-07	22.2	A
USGS	12381400	2014-10-08	22.0	A
USGS	12381400	2014-10-09	21.9	A
USGS	12381400	2014-10-10	21.8	A
USGS	12381400	2014-10-11	22.3	A
USGS	12381400	2014-10-12	27.7	A
USGS	12381400	2014-10-13	24.3	A
USGS	12381400	2014-10-14	23.0	A
USGS	12381400	2014-10-15	22.3	A
USGS	12381400	2014-10-16	22.2	A
USGS	12381400	2014-10-17	21.6	A
USGS	12381400	2014-10-18	21.2	A
USGS	12381400	2014-10-19	20.8	A
USGS	12381400	2014-10-20	20.6	A
USGS	12381400	2014-10-21	23.5	A
USGS	12381400	2014-10-22	24.7	A
USGS	12381400	2014-10-23	22.9	A
USGS	12381400	2014-10-24	24.7	A
USGS	12381400	2014-10-25	23.0	A
USGS	12381400	2014-10-26	22.5	A
USGS	12381400	2014-10-27	21.7	A
USGS	12381400	2014-10-28	21.2	A
USGS	12381400	2014-10-29	23.9	A
USGS	12381400	2014-10-30	21.9	A
USGS	12381400	2014-10-31	20.8	A
USGS	12381400	2014-11-01	20.6	A
USGS	12381400	2014-11-02	25.6	A
USGS	12381400	2014-11-03	22.8	A
USGS	12381400	2014-11-04	23.1	A
USGS	12381400	2014-11-05	25.2	A
USGS	12381400	2014-11-06	23.0	A
USGS	12381400	2014-11-07	24.8	A
USGS	12381400	2014-11-08	22.8	A
USGS	12381400	2014-11-09	20.0	A:e
USGS	12381400	2014-11-10	15.0	A:e
USGS	12381400	2014-11-11	13.0	A:e
USGS	12381400	2014-11-12	10.0	A:e
USGS	12381400	2014-11-13	10.0	A:e
USGS	12381400	2014-11-14	12.0	A:e
USGS	12381400	2014-11-15	10.0	A:e
USGS	12381400	2014-11-16	12.0	A:e
USGS	12381400	2014-11-17	13.0	A:e
USGS	12381400	2014-11-18	15.0	A:e
USGS	12381400	2014-11-19	18.0	A:e
USGS	12381400	2014-11-20	20.0	A:e
USGS	12381400	2014-11-21	25.0	A:e
USGS	12381400	2014-11-22	30.0	A:e
USGS	12381400	2014-11-23	25.0	A:e
USGS	12381400	2014-11-24	25.0	A:e
USGS	12381400	2014-11-25	25.0	A:e
USGS	12381400	2014-11-26	25.0	A:e
USGS	12381400	2014-11-27	22.5	A
USGS	12381400	2014-11-28	26.2	A
USGS	12381400	2014-11-29	28.5	A
USGS	12381400	2014-11-30	20.9	A
USGS	12381400	2014-12-01	20.0	A:e
USGS	12381400	2014-12-02	15.0	A:e
USGS	12381400	2014-12-03	15.0	A:e
USGS	12381400	2014-12-04	17.0	A:e
USGS	12381400	2014-12-05	20.0	A:e
USGS	12381400	2014-12-06	25.0	A:e
USGS	12381400	2014-12-07	30.0	A:e
USGS	12381400	2014-12-08	19.9	A
USGS	12381400	2014-12-09	18.9	A
USGS	12381400	2014-12-10	18.9	A
USGS	12381400	2014-12-11	18.6	A
USGS	12381400	2014-12-12	18.1	A
USGS	12381400	2014-12-13	18.5	A
USGS	12381400	2014-12-14	17.7	A
USGS	12381400	2014-12-15	17.3	A
USGS	12381400	2014-12-16	17.4	A
USGS	12381400	2014-12-17	18.1	A
USGS	12381400	2014-12-18	17.3	A
USGS	12381400	2014-12-19	17.2	A
USGS	12381400	2014-12-20	16.8	A
USGS	12381400	2014-12-21	17.9	A
USGS	12381400	2014-12-22	17.1	A
USGS	12381400	2014-12-23	16.5	A
USGS	12381400	2014-12-24	17.2	A
USGS	12381400	2014-12-25	17.1	A
USGS	12381400	2014-12-26	16.6	A
USGS	12381400	2014-12-27	16.9	A
USGS	12381400	2014-12-28	17.2	A
USGS	12381400	2014-12-29	10.0	A:e
USGS	12381400	2014-12-30	5.00	A:e
USGS	12381400	2014-12-31	5.00	A:e
USGS	12381400	2015-01-01	7.00	A:e
USGS	12381400	2015-01-02	7.00	A:e
USGS	12381400	2015-01-03	10.0	A:e
USGS	12381400	2015-01-04	15.0	A:e
USGS	12381400	2015-01-05	20.0	A:e
USGS	12381400	2015-01-06	25.0	A:e
USGS	12381400	2015-01-07	20.0	A:e
USGS	12381400	2015-01-08	18.0	A:e
USGS	12381400	2015-01-09	15.0	A:e
USGS	12381400	2015-01-10	10.0	A:e
USGS	12381400	2015-01-11	10.0	A:e
USGS	12381400	2015-01-12	20.0	A:e
USGS	12381400	2015-01-13	18.0	A:e
USGS	12381400	2015-01-14	15.0	A:e
USGS	12381400	2015-01-15	15.0	A:e
USGS	12381400	2015-01-16	15.0	A:e
USGS	12381400	2015-01-17	20.0	A:e
USGS	12381400	2015-01-18	20.0	A:e
USGS	12381400	2015-01-19	18.0	A:e
USGS	12381400	2015-01-20	18.0	A
USGS	12381400	2015-01-21	16.2	A
USGS	12381400	2015-01-22	18.5	A
USGS	12381400	2015-01-23	20.3	A
USGS	12381400	2015-01-24	18.8	A
USGS	12381400	2015-01-25	20.6	A
USGS	12381400	2015-01-26	20.2	A
USGS	12381400	2015-01-27	20.2	A
USGS	12381400	2015-01-28	20.5	A
USGS	12381400	2015-01-29	20.6	A
USGS	12381400	2015-01-30	19.6	A
USGS	12381400	2015-01-31	24.2	A
USGS	12381400	2015-02-01	21.0	A
USGS	12381400	2015-02-02	20.9	A
USGS	12381400	2015-02-03	20.8	A
USGS	12381400	2015-02-04	19.9	A
USGS	12381400	2015-02-05	19.6	A
USGS	12381400	2015-02-06	20.1	A
USGS	12381400	2015-02-07	25.4	A
USGS	12381400	2015-02-08	34.3	A
USGS	12381400	2015-02-09	36.2	A
USGS	12381400	2015-02-10	39.1	A
USGS	12381400	2015-02-11	38.5	A
USGS	12381400	2015-02-12	37.3	A
USGS	12381400	2015-02-13	36.4	A
USGS	12381400	2015-02-14	36.8	A
USGS	12381400	2015-02-15	37.0	A
USGS	12381400	2015-02-16	36.3	A
USGS	12381400	2015-02-17	34.4	A
USGS	12381400	2015-02-18	34.5	A
USGS	12381400	2015-02-19	33.7	A
USGS	12381400	2015-02-20	32.6	A
USGS	12381400	2015-02-21	31.6	A
USGS	12381400	2015-02-22	32.4	A
USGS	12381400	2015-02-23	35.0	A:e
USGS	12381400	2015-02-24	45.0	A:e
USGS	12381400	2015-02-25	45.0	A:e
USGS	12381400	2015-02-26	25.0	A:e
USGS	12381400	2015-02-27	28.2	A
USGS	12381400	2015-02-28	28.3	A
USGS	12381400	2015-03-01	30.0	A:e
USGS	12381400	2015-03-02	25.0	A:e
USGS	12381400	2015-03-03	20.0	A:e
USGS	12381400	2015-03-04	18.0	A:e
USGS	12381400	2015-03-05	15.0	A:e
USGS	12381400	2015-03-06	20.0	A:e
USGS	12381400	2015-03-07	15.0	A:e
USGS	12381400	2015-03-08	20.0	A:e
USGS	12381400	2015-03-09	22.2	A
USGS	12381400	2015-03-10	22.5	A
USGS	12381400	2015-03-11	23.5	A
USGS	12381400	2015-03-12	25.2	A
USGS	12381400	2015-03-13	27.0	A
USGS	12381400	2015-03-14	30.4	A
USGS	12381400	2015-03-15	62.2	A
USGS	12381400	2015-03-16	112	A
USGS	12381400	2015-03-17	113	A
USGS	12381400	2015-03-18	102	A
USGS	12381400	2015-03-19	91.9	A
USGS	12381400	2015-03-20	86.7	A
USGS	12381400	2015-03-21	85.5	A
USGS	12381400	2015-03-22	84.5	A
USGS	12381400	2015-03-23	85.9	A
USGS	12381400	2015-03-24	83.5	A
USGS	12381400	2015-03-25	78.8	A
USGS	12381400	2015-03-26	78.4	A
USGS	12381400	2015-03-27	80.1	A
USGS	12381400	2015-03-28	96.3	A
USGS	12381400	2015-03-29	106	A
USGS	12381400	2015-03-30	109	A
USGS	12381400	2015-03-31	118	A
USGS	12381400	2015-04-01	121	A
USGS	12381400	2015-04-02	113	A
USGS	12381400	2015-04-03	106	A
USGS	12381400	2015-04-04	102	A
USGS	12381400	2015-04-05	97.4	A
USGS	12381400	2015-04-06	93.5	A
USGS	12381400	2015-04-07	87.9	A
USGS	12381400	2015-04-08	84.9	A
USGS	12381400	2015-04-09	82.8	A
USGS	12381400	2015-04-10	81.3	A
USGS	12381400	2015-04-11	82.6	A
USGS	12381400	2015-04-12	79.1	A
USGS	12381400	2015-04-13	76.8	A
USGS	12381400	2015-04-14	79.5	A
USGS	12381400	2015-04-15	75.5	A
USGS	12381400	2015-04-16	74.3	A
USGS	12381400	2015-04-17	76.0	A
USGS	12381400	2015-04-18	80.9	A
USGS	12381400	2015-04-19	85.3	A
USGS	12381400	2015-04-20	89.1	A
USGS	12381400	2015-04-21	96.3	A
USGS	12381400	2015-04-22	107	A
USGS	12381400	2015-04-23	115	A
USGS	12381400	2015-04-24	117	A
USGS	12381400	2015-04-25	112	A
USGS	12381400	2015-04-26	108	A
USGS	12381400	2015-04-27	103	A
USGS	12381400	2015-04-28	102	A
USGS	12381400	2015-04-29	110	A
USGS	12381400	2015-04-30	116	A
USGS	12381400	2015-05-01	119	A
USGS	12381400	2015-05-02	127	A
USGS	12381400	2015-05-03	134	A
USGS	12381400	2015-05-04	138	A
USGS	12381400	2015-05-05	147	A
USGS	12381400	2015-05-06	153	A
USGS	12381400	2015-05-07	145	A
USGS	12381400	2015-05-08	140	A
USGS	12381400	2015-05-09	135	A
USGS	12381400	2015-05-10	132	A
USGS	12381400	2015-05-11	132	A
USGS	12381400	2015-05-12	132	A
USGS	12381400	2015-05-13	136	A
USGS	12381400	2015-05-14	136	A
USGS	12381400	2015-05-15	137	A
USGS	12381400	2015-05-16	137	A
USGS	12381400	2015-05-17	138	A
USGS	12381400	2015-05-18	134	A
USGS	12381400	2015-05-19	130	A
USGS	12381400	2015-05-20	128	A
USGS	12381400	2015-05-21	129	A
USGS	12381400	2015-05-22	135	A
USGS	12381400	2015-05-23	141	A
USGS	12381400	2015-05-24	141	A
USGS	12381400	2015-05-25	141	A
USGS	12381400	2015-05-26	138	A
USGS	12381400	2015-05-27	136	A
USGS	12381400	2015-05-28	135	A
USGS	12381400	2015-05-29	135	A
USGS	12381400	2015-05-30	139	A
USGS	12381400	2015-05-31	148	A
USGS	12381400	2015-06-01	149	A
USGS	12381400	2015-06-02	161	A
USGS	12381400	2015-06-03	152	A
USGS	12381400	2015-06-04	138	A
USGS	12381400	2015-06-05	128	A
USGS	12381400	2015-06-06	121	A
USGS	12381400	2015-06-07	115	A
USGS	12381400	2015-06-08	111	A
USGS	12381400	2015-06-09	107	A
USGS	12381400	2015-06-10	102	A
USGS	12381400	2015-06-11	97.0	A
