# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2022-12-07 19:34:56 EST       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 12120000 MERCER CREEK NEAR BELLEVUE, WA
# -----------------------------------------------------------------------------------
#
# Data provided for site 12120000
#            TS   parameter     statistic     Description
#        149030       00060     00003     Discharge, cubic feet per second (Mean), [Discontinued 10/30/2019]
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	149030_00060_00003	149030_00060_00003_cd
USGS	12120000	2018-05-09	18.0	A
USGS	12120000	2018-05-10	12.0	A
USGS	12120000	2018-05-11	11.1	A
USGS	12120000	2018-05-12	10.5	A
USGS	12120000	2018-05-13	10.1	A
USGS	12120000	2018-05-14	9.92	A
USGS	12120000	2018-05-15	9.85	A
USGS	12120000	2018-05-16	9.80	A
USGS	12120000	2018-05-17	9.72	A
USGS	12120000	2018-05-18	9.96	A
USGS	12120000	2018-05-19	15.2	A
USGS	12120000	2018-05-20	10.6	A
USGS	12120000	2018-05-21	9.89	A
USGS	12120000	2018-05-22	11.1	A
USGS	12120000	2018-05-23	8.99	A
USGS	12120000	2018-05-24	8.21	A
USGS	12120000	2018-05-25	8.65	A
USGS	12120000	2018-05-26	8.53	A
USGS	12120000	2018-05-27	8.19	A
USGS	12120000	2018-05-28	8.14	A
USGS	12120000	2018-05-29	8.97	A
USGS	12120000	2018-05-30	8.28	A
USGS	12120000	2018-05-31	7.84	A
USGS	12120000	2018-06-01	7.57	A
USGS	12120000	2018-06-02	7.38	A
USGS	12120000	2018-06-03	7.64	A
USGS	12120000	2018-06-04	10.7	A
USGS	12120000	2018-06-05	11.6	A
USGS	12120000	2018-06-06	8.52	A
USGS	12120000	2018-06-07	7.63	A
USGS	12120000	2018-06-08	9.26	A
USGS	12120000	2018-06-09	18.3	A
USGS	12120000	2018-06-10	15.7	A
USGS	12120000	2018-06-11	14.4	A
USGS	12120000	2018-06-12	10.2	A
USGS	12120000	2018-06-13	14.3	A
USGS	12120000	2018-06-14	15.0	A
USGS	12120000	2018-06-15	10.0	A
USGS	12120000	2018-06-16	8.80	A
USGS	12120000	2018-06-17	8.11	A:e
USGS	12120000	2018-06-18	10.0	A
USGS	12120000	2018-06-19	8.71	A
USGS	12120000	2018-06-20	7.91	A
USGS	12120000	2018-06-21	7.52	A
USGS	12120000	2018-06-22	7.61	A
USGS	12120000	2018-06-23	15.6	A
USGS	12120000	2018-06-24	9.02	A
USGS	12120000	2018-06-25	18.6	A
USGS	12120000	2018-06-26	16.7	A
USGS	12120000	2018-06-27	8.18	A
USGS	12120000	2018-06-28	6.60	A
USGS	12120000	2018-06-29	6.33	A:e
USGS	12120000	2018-06-30	6.25	A:e
USGS	12120000	2018-07-01	6.36	A:e
USGS	12120000	2018-07-02	7.65	A:e
USGS	12120000	2018-07-03	5.58	A
USGS	12120000	2018-07-04	5.21	A
USGS	12120000	2018-07-05	5.29	A
USGS	12120000	2018-07-06	5.29	A
USGS	12120000	2018-07-07	8.60	A
USGS	12120000	2018-07-08	7.44	A
USGS	12120000	2018-07-09	7.23	A
USGS	12120000	2018-07-10	8.73	A
USGS	12120000	2018-07-11	9.47	A:e
USGS	12120000	2018-07-12	8.09	A:e
USGS	12120000	2018-07-13	8.56	A:e
USGS	12120000	2018-07-14	9.43	A
USGS	12120000	2018-07-15	8.40	A
USGS	12120000	2018-07-16	9.43	A
USGS	12120000	2018-07-17	7.50	A
USGS	12120000	2018-07-18	5.50	A
USGS	12120000	2018-07-19	6.76	A
USGS	12120000	2018-07-20	7.77	A
USGS	12120000	2018-07-21	6.23	A:e
USGS	12120000	2018-07-22	5.75	A:e
USGS	12120000	2018-07-23	5.57	A
USGS	12120000	2018-07-24	5.33	A
USGS	12120000	2018-07-25	5.33	A
USGS	12120000	2018-07-26	7.34	A
USGS	12120000	2018-07-27	5.31	A
USGS	12120000	2018-07-28	4.74	A
USGS	12120000	2018-07-29	4.84	A
USGS	12120000	2018-07-30	4.96	A
USGS	12120000	2018-07-31	6.39	A
USGS	12120000	2018-08-01	6.31	A
USGS	12120000	2018-08-02	5.66	A
USGS	12120000	2018-08-03	6.60	A
USGS	12120000	2018-08-04	6.10	A
USGS	12120000	2018-08-05	5.71	A
USGS	12120000	2018-08-06	6.80	A
USGS	12120000	2018-08-07	5.92	A
USGS	12120000	2018-08-08	5.11	A
USGS	12120000	2018-08-09	5.19	A
USGS	12120000	2018-08-10	5.00	A
USGS	12120000	2018-08-11	5.48	A
USGS	12120000	2018-08-12	5.49	A
USGS	12120000	2018-08-13	5.64	A
USGS	12120000	2018-08-14	5.96	A
USGS	12120000	2018-08-15	5.84	A
USGS	12120000	2018-08-16	6.20	A
USGS	12120000	2018-08-17	5.53	A
USGS	12120000	2018-08-18	5.66	A
USGS	12120000	2018-08-19	5.89	A
USGS	12120000	2018-08-20	6.08	A
USGS	12120000	2018-08-21	5.76	A:e
USGS	12120000	2018-08-22	6.33	A:e
USGS	12120000	2018-08-23	6.90	A
USGS	12120000	2018-08-24	5.32	A
USGS	12120000	2018-08-25	6.04	A
USGS	12120000	2018-08-26	6.69	A
USGS	12120000	2018-08-27	11.5	A
USGS	12120000	2018-08-28	7.05	A
USGS	12120000	2018-08-29	6.01	A
USGS	12120000	2018-08-30	6.10	A
USGS	12120000	2018-08-31	13.1	A
USGS	12120000	2018-09-01	8.36	A
USGS	12120000	2018-09-02	5.88	A
USGS	12120000	2018-09-03	5.39	A
USGS	12120000	2018-09-04	5.03	A
USGS	12120000	2018-09-05	6.18	A
USGS	12120000	2018-09-06	6.17	A
USGS	12120000	2018-09-07	5.87	A
USGS	12120000	2018-09-08	6.67	A
USGS	12120000	2018-09-09	5.45	A
USGS	12120000	2018-09-10	17.3	A
USGS	12120000	2018-09-11	9.65	A
USGS	12120000	2018-09-12	6.99	A
USGS	12120000	2018-09-13	6.69	A
USGS	12120000	2018-09-14	33.9	A
USGS	12120000	2018-09-15	16.2	A
USGS	12120000	2018-09-16	21.2	A
USGS	12120000	2018-09-17	11.8	A
USGS	12120000	2018-09-18	8.33	A
USGS	12120000	2018-09-19	7.33	A
USGS	12120000	2018-09-20	9.34	A
USGS	12120000	2018-09-21	7.39	A
USGS	12120000	2018-09-22	10.7	A
USGS	12120000	2018-09-23	7.11	A
USGS	12120000	2018-09-24	6.49	A
USGS	12120000	2018-09-25	6.08	A
USGS	12120000	2018-09-26	6.11	A
USGS	12120000	2018-09-27	6.73	A
USGS	12120000	2018-09-28	8.49	A
USGS	12120000	2018-09-29	7.14	A
USGS	12120000	2018-09-30	6.68	A
USGS	12120000	2018-10-01	12.9	A
USGS	12120000	2018-10-02	22.5	A
USGS	12120000	2018-10-03	13.9	A
USGS	12120000	2018-10-04	8.29	A
USGS	12120000	2018-10-05	17.7	A
USGS	12120000	2018-10-06	18.2	A
USGS	12120000	2018-10-07	9.09	A
USGS	12120000	2018-10-08	17.1	A
USGS	12120000	2018-10-09	46.8	A
USGS	12120000	2018-10-10	15.6	A
USGS	12120000	2018-10-11	10.4	A
USGS	12120000	2018-10-12	8.36	A
USGS	12120000	2018-10-13	7.57	A
USGS	12120000	2018-10-14	7.03	A
USGS	12120000	2018-10-15	7.22	A
USGS	12120000	2018-10-16	7.00	A
USGS	12120000	2018-10-17	7.07	A
USGS	12120000	2018-10-18	7.92	A
USGS	12120000	2018-10-19	7.87	A
USGS	12120000	2018-10-20	7.03	A
USGS	12120000	2018-10-21	6.94	A
USGS	12120000	2018-10-22	7.68	A
USGS	12120000	2018-10-23	8.32	A
USGS	12120000	2018-10-24	6.92	A
USGS	12120000	2018-10-25	11.0	A
USGS	12120000	2018-10-26	55.5	A
USGS	12120000	2018-10-27	24.8	A
USGS	12120000	2018-10-28	103	A
USGS	12120000	2018-10-29	33.5	A
USGS	12120000	2018-10-30	18.3	A
USGS	12120000	2018-10-31	19.5	A
USGS	12120000	2018-11-01	14.7	A
USGS	12120000	2018-11-02	25.2	A
USGS	12120000	2018-11-03	21.0	A
USGS	12120000	2018-11-04	24.6	A
USGS	12120000	2018-11-05	19.0	A
USGS	12120000	2018-11-06	17.2	A
USGS	12120000	2018-11-07	16.1	A
USGS	12120000	2018-11-08	11.0	A
USGS	12120000	2018-11-09	12.4	A
USGS	12120000	2018-11-10	10.9	A
USGS	12120000	2018-11-11	9.28	A
USGS	12120000	2018-11-12	8.80	A
USGS	12120000	2018-11-13	8.97	A
USGS	12120000	2018-11-14	9.68	A
USGS	12120000	2018-11-15	9.80	A
USGS	12120000	2018-11-16	11.0	A
USGS	12120000	2018-11-17	9.14	A
USGS	12120000	2018-11-18	8.07	A
USGS	12120000	2018-11-19	8.01	A
USGS	12120000	2018-11-20	8.05	A
USGS	12120000	2018-11-21	8.47	A
USGS	12120000	2018-11-22	29.6	A
USGS	12120000	2018-11-23	64.8	A
USGS	12120000	2018-11-24	38.1	A
USGS	12120000	2018-11-25	18.0	A
USGS	12120000	2018-11-26	53.0	A
USGS	12120000	2018-11-27	118	A
USGS	12120000	2018-11-28	58.1	A
USGS	12120000	2018-11-29	31.6	A
USGS	12120000	2018-11-30	20.2	A
USGS	12120000	2018-12-01	24.9	A
USGS	12120000	2018-12-02	18.1	A
USGS	12120000	2018-12-03	14.1	A
USGS	12120000	2018-12-04	12.0	A
USGS	12120000	2018-12-05	10.2	A
USGS	12120000	2018-12-06	9.15	A
USGS	12120000	2018-12-07	8.85	A
USGS	12120000	2018-12-08	10.4	A
USGS	12120000	2018-12-09	29.6	A
USGS	12120000	2018-12-10	40.3	A
USGS	12120000	2018-12-11	40.9	A
USGS	12120000	2018-12-12	37.5	A
USGS	12120000	2018-12-13	28.8	A
USGS	12120000	2018-12-14	21.7	A
USGS	12120000	2018-12-15	15.3	A
USGS	12120000	2018-12-16	38.4	A
USGS	12120000	2018-12-17	40.8	A
USGS	12120000	2018-12-18	78.9	A
USGS	12120000	2018-12-19	42.6	A
USGS	12120000	2018-12-20	40.3	A
USGS	12120000	2018-12-21	25.9	A
USGS	12120000	2018-12-22	20.9	A
USGS	12120000	2018-12-23	76.6	A
USGS	12120000	2018-12-24	34.4	A
USGS	12120000	2018-12-25	22.7	A
USGS	12120000	2018-12-26	20.6	A
USGS	12120000	2018-12-27	26.3	A
USGS	12120000	2018-12-28	45.0	A
USGS	12120000	2018-12-29	61.5	A
USGS	12120000	2018-12-30	74.9	A
USGS	12120000	2018-12-31	32.9	A
USGS	12120000	2019-01-01	24.0	A
USGS	12120000	2019-01-02	19.4	A
USGS	12120000	2019-01-03	60.6	A
USGS	12120000	2019-01-04	57.1	A
USGS	12120000	2019-01-05	33.7	A
USGS	12120000	2019-01-06	40.9	A
USGS	12120000	2019-01-07	64.6	A
USGS	12120000	2019-01-08	35.8	A
USGS	12120000	2019-01-09	45.2	A
USGS	12120000	2019-01-10	43.2	A
USGS	12120000	2019-01-11	26.8	A
USGS	12120000	2019-01-12	20.4	A
USGS	12120000	2019-01-13	15.6	A
USGS	12120000	2019-01-14	14.0	A
USGS	12120000	2019-01-15	13.3	A
USGS	12120000	2019-01-16	12.4	A
USGS	12120000	2019-01-17	14.6	A
USGS	12120000	2019-01-18	15.4	A
USGS	12120000	2019-01-19	30.4	A
USGS	12120000	2019-01-20	15.3	A
USGS	12120000	2019-01-21	16.3	A
USGS	12120000	2019-01-22	21.1	A
USGS	12120000	2019-01-23	66.7	A
USGS	12120000	2019-01-24	29.3	A
USGS	12120000	2019-01-25	19.9	A
USGS	12120000	2019-01-26	15.9	A
USGS	12120000	2019-01-27	14.0	A
USGS	12120000	2019-01-28	13.0	A
USGS	12120000	2019-01-29	12.4	A
USGS	12120000	2019-01-30	11.8	A
USGS	12120000	2019-01-31	12.6	A
USGS	12120000	2019-02-01	42.5	A
USGS	12120000	2019-02-02	30.9	A
USGS	12120000	2019-02-03	18.9	A
USGS	12120000	2019-02-04	22.3	A
USGS	12120000	2019-02-05	18.0	A
USGS	12120000	2019-02-06	14.1	A
USGS	12120000	2019-02-07	12.6	A
USGS	12120000	2019-02-08	13.1	A
USGS	12120000	2019-02-09	16.8	A
USGS	12120000	2019-02-10	14.3	A
USGS	12120000	2019-02-11	16.4	A
USGS	12120000	2019-02-12	93.1	A
USGS	12120000	2019-02-13	67.6	A
USGS	12120000	2019-02-14	49.7	A
USGS	12120000	2019-02-15	56.7	A
USGS	12120000	2019-02-16	44.3	A
USGS	12120000	2019-02-17	52.0	A
USGS	12120000	2019-02-18	31.4	A
USGS	12120000	2019-02-19	29.5	A
USGS	12120000	2019-02-20	63.5	A
USGS	12120000	2019-02-21	29.0	A
USGS	12120000	2019-02-22	34.5	A
USGS	12120000	2019-02-23	32.3	A
USGS	12120000	2019-02-24	33.1	A
USGS	12120000	2019-02-25	20.5	A
USGS	12120000	2019-02-26	17.1	A
USGS	12120000	2019-02-27	15.4	A
USGS	12120000	2019-02-28	14.4	A
USGS	12120000	2019-03-01	13.7	A
USGS	12120000	2019-03-02	13.0	A
USGS	12120000	2019-03-03	12.3	A
USGS	12120000	2019-03-04	12.0	A
USGS	12120000	2019-03-05	11.9	A
USGS	12120000	2019-03-06	12.5	A
USGS	12120000	2019-03-07	18.6	A
USGS	12120000	2019-03-08	17.1	A
USGS	12120000	2019-03-09	13.7	A
USGS	12120000	2019-03-10	12.3	A
USGS	12120000	2019-03-11	12.6	A
USGS	12120000	2019-03-12	76.6	A
USGS	12120000	2019-03-13	32.3	A
USGS	12120000	2019-03-14	19.0	A
USGS	12120000	2019-03-15	16.1	A
USGS	12120000	2019-03-16	14.2	A
USGS	12120000	2019-03-17	13.4	A
USGS	12120000	2019-03-18	12.8	A
USGS	12120000	2019-03-19	12.4	A
USGS	12120000	2019-03-20	12.2	A
USGS	12120000	2019-03-21	11.8	A
USGS	12120000	2019-03-22	11.9	A
USGS	12120000	2019-03-23	11.6	A
USGS	12120000	2019-03-24	11.4	A
USGS	12120000	2019-03-25	12.2	A
USGS	12120000	2019-03-26	16.6	A
USGS	12120000	2019-03-27	11.4	A
USGS	12120000	2019-03-28	11.4	A
USGS	12120000	2019-03-29	11.3	A
USGS	12120000	2019-03-30	10.8	A
USGS	12120000	2019-03-31	10.4	A
USGS	12120000	2019-04-01	11.2	A
USGS	12120000	2019-04-02	10.4	A
USGS	12120000	2019-04-03	10.9	A
USGS	12120000	2019-04-04	10.2	A
USGS	12120000	2019-04-05	27.0	A
USGS	12120000	2019-04-06	22.5	A
USGS	12120000	2019-04-07	36.3	A
USGS	12120000	2019-04-08	16.6	A
USGS	12120000	2019-04-09	38.0	A
USGS	12120000	2019-04-10	19.5	A
USGS	12120000	2019-04-11	47.8	A
USGS	12120000	2019-04-12	76.3	A
USGS	12120000	2019-04-13	35.4	A
USGS	12120000	2019-04-14	22.3	A
USGS	12120000	2019-04-15	16.7	A
USGS	12120000	2019-04-16	15.5	A
USGS	12120000	2019-04-17	17.3	A
USGS	12120000	2019-04-18	15.5	A
USGS	12120000	2019-04-19	26.4	A
USGS	12120000	2019-04-20	20.2	A
USGS	12120000	2019-04-21	13.7	A
USGS	12120000	2019-04-22	15.0	A
USGS	12120000	2019-04-23	15.4	A
USGS	12120000	2019-04-24	12.0	A
USGS	12120000	2019-04-25	11.1	A
USGS	12120000	2019-04-26	10.9	A
USGS	12120000	2019-04-27	10.1	A
USGS	12120000	2019-04-28	9.59	A
USGS	12120000	2019-04-29	9.55	A
USGS	12120000	2019-04-30	9.63	A
USGS	12120000	2019-05-01	10.1	A
USGS	12120000	2019-05-02	8.53	A
USGS	12120000	2019-05-03	8.12	A
USGS	12120000	2019-05-04	8.31	A
USGS	12120000	2019-05-05	8.09	A
USGS	12120000	2019-05-06	7.67	A
USGS	12120000	2019-05-07	7.49	A
USGS	12120000	2019-05-08	7.46	A
USGS	12120000	2019-05-09	7.54	A
USGS	12120000	2019-05-10	7.48	A
USGS	12120000	2019-05-11	6.93	A
USGS	12120000	2019-05-12	6.74	A
USGS	12120000	2019-05-13	6.86	A
USGS	12120000	2019-05-14	8.27	A
USGS	12120000	2019-05-15	8.28	A
USGS	12120000	2019-05-16	11.2	A
USGS	12120000	2019-05-17	40.3	A
USGS	12120000	2019-05-18	13.5	A
USGS	12120000	2019-05-19	10.2	A
USGS	12120000	2019-05-20	10.9	A
USGS	12120000	2019-05-21	18.3	A
USGS	12120000	2019-05-22	9.39	A
USGS	12120000	2019-05-23	7.88	A
USGS	12120000	2019-05-24	7.50	A
USGS	12120000	2019-05-25	11.2	A
USGS	12120000	2019-05-26	11.8	A
USGS	12120000	2019-05-27	8.36	A
USGS	12120000	2019-05-28	7.42	A
USGS	12120000	2019-05-29	7.39	A
USGS	12120000	2019-05-30	6.92	A
USGS	12120000	2019-05-31	7.07	A
USGS	12120000	2019-06-01	6.78	A
USGS	12120000	2019-06-02	6.45	A
USGS	12120000	2019-06-03	7.81	A
USGS	12120000	2019-06-04	6.27	A
USGS	12120000	2019-06-05	6.03	A
USGS	12120000	2019-06-06	6.55	A
USGS	12120000	2019-06-07	9.51	A
USGS	12120000	2019-06-08	9.49	A
USGS	12120000	2019-06-09	7.50	A
USGS	12120000	2019-06-10	6.45	A
USGS	12120000	2019-06-11	6.00	A
USGS	12120000	2019-06-12	5.76	A
USGS	12120000	2019-06-13	6.03	A
USGS	12120000	2019-06-14	6.11	A
USGS	12120000	2019-06-15	6.30	A
USGS	12120000	2019-06-16	6.20	A
USGS	12120000	2019-06-17	5.94	A
USGS	12120000	2019-06-18	6.10	A
USGS	12120000	2019-06-19	7.18	A
USGS	12120000	2019-06-20	33.2	A
USGS	12120000	2019-06-21	9.29	A
USGS	12120000	2019-06-22	8.02	A
USGS	12120000	2019-06-23	8.91	A
USGS	12120000	2019-06-24	8.57	A
USGS	12120000	2019-06-25	7.45	A
USGS	12120000	2019-06-26	7.07	A
USGS	12120000	2019-06-27	9.97	A
USGS	12120000	2019-06-28	7.88	A
USGS	12120000	2019-06-29	6.69	A
USGS	12120000	2019-06-30	6.08	A
USGS	12120000	2019-07-01	5.80	A
USGS	12120000	2019-07-02	6.61	A
USGS	12120000	2019-07-03	10.5	A
USGS	12120000	2019-07-04	7.69	A
USGS	12120000	2019-07-05	6.66	A
USGS	12120000	2019-07-06	6.56	A
USGS	12120000	2019-07-07	6.35	A
USGS	12120000	2019-07-08	17.8	A
USGS	12120000	2019-07-09	8.35	A
USGS	12120000	2019-07-10	18.8	A
USGS	12120000	2019-07-11	13.4	A
USGS	12120000	2019-07-12	8.39	A
USGS	12120000	2019-07-13	7.47	A
USGS	12120000	2019-07-14	6.98	A
USGS	12120000	2019-07-15	6.84	A
USGS	12120000	2019-07-16	12.5	A
USGS	12120000	2019-07-17	8.55	A
USGS	12120000	2019-07-18	18.9	A
USGS	12120000	2019-07-19	40.3	A
USGS	12120000	2019-07-20	10.7	A
USGS	12120000	2019-07-21	8.17	A
USGS	12120000	2019-07-22	7.17	A
USGS	12120000	2019-07-23	6.93	A
USGS	12120000	2019-07-24	6.95	A
USGS	12120000	2019-07-25	6.45	A
USGS	12120000	2019-07-26	6.52	A
USGS	12120000	2019-07-27	6.89	A
USGS	12120000	2019-07-28	5.87	A
USGS	12120000	2019-07-29	5.62	A
USGS	12120000	2019-07-30	5.45	A
USGS	12120000	2019-07-31	5.73	A
USGS	12120000	2019-08-01	6.26	A
USGS	12120000	2019-08-02	17.9	A
USGS	12120000	2019-08-03	9.07	A
USGS	12120000	2019-08-04	7.10	A
USGS	12120000	2019-08-05	6.54	A
USGS	12120000	2019-08-06	6.69	A
USGS	12120000	2019-08-07	6.44	A
USGS	12120000	2019-08-08	6.77	A
USGS	12120000	2019-08-09	7.72	A
USGS	12120000	2019-08-10	44.6	A
USGS	12120000	2019-08-11	15.3	A
USGS	12120000	2019-08-12	10.1	A
USGS	12120000	2019-08-13	8.69	A
USGS	12120000	2019-08-14	7.67	A
USGS	12120000	2019-08-15	7.14	A
USGS	12120000	2019-08-16	7.02	A
USGS	12120000	2019-08-17	7.07	A
USGS	12120000	2019-08-18	6.95	A
USGS	12120000	2019-08-19	6.79	A
USGS	12120000	2019-08-20	7.01	A
USGS	12120000	2019-08-21	9.86	A
USGS	12120000	2019-08-22	12.5	A
USGS	12120000	2019-08-23	8.28	A
USGS	12120000	2019-08-24	7.55	A
USGS	12120000	2019-08-25	6.87	A
USGS	12120000	2019-08-26	6.74	A
USGS	12120000	2019-08-27	6.68	A
USGS	12120000	2019-08-28	6.58	A
USGS	12120000	2019-08-29	6.73	A
USGS	12120000	2019-08-30	11.5	A
USGS	12120000	2019-08-31	7.64	A
USGS	12120000	2019-09-01	7.17	A
USGS	12120000	2019-09-02	6.66	A
USGS	12120000	2019-09-03	6.50	A
USGS	12120000	2019-09-04	6.67	A
USGS	12120000	2019-09-05	7.20	A
USGS	12120000	2019-09-06	6.68	A
USGS	12120000	2019-09-07	8.24	A
USGS	12120000	2019-09-08	30.6	A
USGS	12120000	2019-09-09	33.6	A
USGS	12120000	2019-09-10	26.5	A
USGS	12120000	2019-09-11	10.9	A
USGS	12120000	2019-09-12	9.22	A
USGS	12120000	2019-09-13	20.0	A
USGS	12120000	2019-09-14	9.43	A
USGS	12120000	2019-09-15	37.3	A
USGS	12120000	2019-09-16	14.1	A
USGS	12120000	2019-09-17	24.1	A
USGS	12120000	2019-09-18	51.5	A
USGS	12120000	2019-09-19	15.2	A
USGS	12120000	2019-09-20	12.2	A
USGS	12120000	2019-09-21	11.1	A
USGS	12120000	2019-09-22	19.0	A
USGS	12120000	2019-09-23	16.5	A
USGS	12120000	2019-09-24	12.3	A
USGS	12120000	2019-09-25	10.1	A
USGS	12120000	2019-09-26	10.2	A
USGS	12120000	2019-09-27	23.0	A
USGS	12120000	2019-09-28	15.9	A
USGS	12120000	2019-09-29	10.5	A
USGS	12120000	2019-09-30	9.07	A
USGS	12120000	2019-10-01		
USGS	12120000	2019-10-02		
USGS	12120000	2019-10-03		
USGS	12120000	2019-10-04		
USGS	12120000	2019-10-05		
USGS	12120000	2019-10-06		
USGS	12120000	2019-10-07		
USGS	12120000	2019-10-08		
USGS	12120000	2019-10-09		
USGS	12120000	2019-10-10		
USGS	12120000	2019-10-11		
USGS	12120000	2019-10-12		
USGS	12120000	2019-10-13		
USGS	12120000	2019-10-14		
USGS	12120000	2019-10-15		
USGS	12120000	2019-10-16		
USGS	12120000	2019-10-17		
USGS	12120000	2019-10-18		
USGS	12120000	2019-10-19		
USGS	12120000	2019-10-20		
USGS	12120000	2019-10-21		
USGS	12120000	2019-10-22		
USGS	12120000	2019-10-23		
USGS	12120000	2019-10-24		
USGS	12120000	2019-10-25		
USGS	12120000	2019-10-26		
USGS	12120000	2019-10-27		
USGS	12120000	2019-10-28	13.1	P
USGS	12120000	2019-10-29	11.3	P
