# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2022-12-08 12:51:23 EST       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11451100 NF CACHE C A HOUGH SPRING NR CLEARLAKE OAKS CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11451100
#            TS   parameter     statistic     Description
#         11067       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	11067_00060_00003	11067_00060_00003_cd
USGS	11451100	2013-09-13	0.00	A
USGS	11451100	2013-09-14	0.00	A
USGS	11451100	2013-09-15	0.00	A
USGS	11451100	2013-09-16	0.00	A
USGS	11451100	2013-09-17	0.00	A
USGS	11451100	2013-09-18	0.00	A
USGS	11451100	2013-09-19	0.01	A
USGS	11451100	2013-09-20	0.04	A
USGS	11451100	2013-09-21	0.17	A
USGS	11451100	2013-09-22	0.36	A
USGS	11451100	2013-09-23	0.27	A
USGS	11451100	2013-09-24	0.22	A
USGS	11451100	2013-09-25	0.22	A
USGS	11451100	2013-09-26	0.23	A
USGS	11451100	2013-09-27	0.22	A
USGS	11451100	2013-09-28	0.25	A
USGS	11451100	2013-09-29	0.35	A
USGS	11451100	2013-09-30	0.51	A
USGS	11451100	2013-10-01	0.56	A
USGS	11451100	2013-10-02	0.52	A
USGS	11451100	2013-10-03	0.46	A
USGS	11451100	2013-10-04	0.37	A
USGS	11451100	2013-10-05	0.34	A
USGS	11451100	2013-10-06	0.36	A
USGS	11451100	2013-10-07	0.42	A
USGS	11451100	2013-10-08	0.46	A
USGS	11451100	2013-10-09	0.52	A
USGS	11451100	2013-10-10	0.53	A
USGS	11451100	2013-10-11	0.63	A
USGS	11451100	2013-10-12	0.59	A
USGS	11451100	2013-10-13	0.52	A
USGS	11451100	2013-10-14	0.52	A
USGS	11451100	2013-10-15	0.52	A
USGS	11451100	2013-10-16	0.52	A
USGS	11451100	2013-10-17	0.53	A
USGS	11451100	2013-10-18	0.55	A
USGS	11451100	2013-10-19	0.54	A
USGS	11451100	2013-10-20	0.54	A
USGS	11451100	2013-10-21	0.50	A
USGS	11451100	2013-10-22	0.49	A
USGS	11451100	2013-10-23	0.51	A
USGS	11451100	2013-10-24	0.50	A
USGS	11451100	2013-10-25	0.46	A
USGS	11451100	2013-10-26	0.47	A
USGS	11451100	2013-10-27	0.49	A
USGS	11451100	2013-10-28	0.59	A
USGS	11451100	2013-10-29	0.62	A
USGS	11451100	2013-10-30	0.73	A
USGS	11451100	2013-10-31	0.81	A
USGS	11451100	2013-11-01	0.86	A
USGS	11451100	2013-11-02	0.87	A
USGS	11451100	2013-11-03	0.75	A
USGS	11451100	2013-11-04	0.74	A
USGS	11451100	2013-11-05	0.78	A
USGS	11451100	2013-11-06	0.80	A
USGS	11451100	2013-11-07	0.83	A
USGS	11451100	2013-11-08	0.86	A
USGS	11451100	2013-11-09	0.86	A
USGS	11451100	2013-11-10	0.86	A
USGS	11451100	2013-11-11	0.79	A
USGS	11451100	2013-11-12	0.78	A
USGS	11451100	2013-11-13	0.78	A
USGS	11451100	2013-11-14	0.82	A
USGS	11451100	2013-11-15	0.86	A
USGS	11451100	2013-11-16	0.90	A
USGS	11451100	2013-11-17	0.94	A
USGS	11451100	2013-11-18	1.00	A
USGS	11451100	2013-11-19	1.59	A
USGS	11451100	2013-11-20	2.46	A
USGS	11451100	2013-11-21	1.94	A
USGS	11451100	2013-11-22	1.24	A
USGS	11451100	2013-11-23	1.14	A
USGS	11451100	2013-11-24	1.21	A
USGS	11451100	2013-11-25	1.29	A
USGS	11451100	2013-11-26	1.34	A
USGS	11451100	2013-11-27	1.43	A
USGS	11451100	2013-11-28	1.34	A
USGS	11451100	2013-11-29	1.29	A
USGS	11451100	2013-11-30	1.32	A
USGS	11451100	2013-12-01	1.36	A
USGS	11451100	2013-12-02	1.43	A
USGS	11451100	2013-12-03	1.51	A
USGS	11451100	2013-12-04	1.49	A
USGS	11451100	2013-12-05	1.53	A
USGS	11451100	2013-12-06	1.83	A
USGS	11451100	2013-12-07	2.57	A
USGS	11451100	2013-12-08	1.97	A
USGS	11451100	2013-12-09	1.76	A
USGS	11451100	2013-12-10	1.74	A
USGS	11451100	2013-12-11	1.83	A
USGS	11451100	2013-12-12	1.89	A
USGS	11451100	2013-12-13	1.90	A
USGS	11451100	2013-12-14	1.92	A
USGS	11451100	2013-12-15	1.92	A
USGS	11451100	2013-12-16	1.94	A
USGS	11451100	2013-12-17	1.93	A
USGS	11451100	2013-12-18	1.98	A
USGS	11451100	2013-12-19	2.04	A
USGS	11451100	2013-12-20	1.96	A
USGS	11451100	2013-12-21	2.01	A
USGS	11451100	2013-12-22	2.00	A
USGS	11451100	2013-12-23	1.93	A
USGS	11451100	2013-12-24	1.92	A
USGS	11451100	2013-12-25	1.91	A
USGS	11451100	2013-12-26	1.88	A
USGS	11451100	2013-12-27	1.87	A
USGS	11451100	2013-12-28	1.86	A
USGS	11451100	2013-12-29	1.87	A
USGS	11451100	2013-12-30	1.84	A
USGS	11451100	2013-12-31	1.84	A
USGS	11451100	2014-01-01	1.85	A
USGS	11451100	2014-01-02	1.88	A
USGS	11451100	2014-01-03	1.88	A
USGS	11451100	2014-01-04	1.87	A
USGS	11451100	2014-01-05	1.78	A
USGS	11451100	2014-01-06	1.77	A
USGS	11451100	2014-01-07	1.77	A
USGS	11451100	2014-01-08	1.83	A
USGS	11451100	2014-01-09	1.89	A
USGS	11451100	2014-01-10	1.86	A
USGS	11451100	2014-01-11	1.99	A
USGS	11451100	2014-01-12	2.04	A
USGS	11451100	2014-01-13	1.95	A
USGS	11451100	2014-01-14	1.89	A
USGS	11451100	2014-01-15	1.89	A
USGS	11451100	2014-01-16	1.89	A
USGS	11451100	2014-01-17	1.83	A
USGS	11451100	2014-01-18	1.79	A
USGS	11451100	2014-01-19	1.80	A
USGS	11451100	2014-01-20	1.79	A
USGS	11451100	2014-01-21	1.78	A
USGS	11451100	2014-01-22	1.80	A
USGS	11451100	2014-01-23	1.82	A
USGS	11451100	2014-01-24	1.80	A
USGS	11451100	2014-01-25	1.76	A
USGS	11451100	2014-01-26	1.79	A
USGS	11451100	2014-01-27	1.78	A
USGS	11451100	2014-01-28	1.80	A
USGS	11451100	2014-01-29	2.03	A
USGS	11451100	2014-01-30	2.19	A
USGS	11451100	2014-01-31	1.99	A
USGS	11451100	2014-02-01	1.89	A
USGS	11451100	2014-02-02	2.15	A
USGS	11451100	2014-02-03	2.26	A
USGS	11451100	2014-02-04	2.15	A
USGS	11451100	2014-02-05	2.16	A
USGS	11451100	2014-02-06	3.41	A
USGS	11451100	2014-02-07	6.49	A
USGS	11451100	2014-02-08	165	A
USGS	11451100	2014-02-09	298	A
USGS	11451100	2014-02-10	125	A
USGS	11451100	2014-02-11	41.6	A
USGS	11451100	2014-02-12	23.6	A
USGS	11451100	2014-02-13	17.2	A
USGS	11451100	2014-02-14	14.6	A
USGS	11451100	2014-02-15	13.1	A
USGS	11451100	2014-02-16	17.7	A
USGS	11451100	2014-02-17	16.7	A
USGS	11451100	2014-02-18	13.7	A
USGS	11451100	2014-02-19	12.3	A
USGS	11451100	2014-02-20	11.3	A
USGS	11451100	2014-02-21	10.5	A
USGS	11451100	2014-02-22	9.92	A
USGS	11451100	2014-02-23	9.48	A
USGS	11451100	2014-02-24	8.96	A
USGS	11451100	2014-02-25	8.58	A
USGS	11451100	2014-02-26	16.9	A
USGS	11451100	2014-02-27	267	A
USGS	11451100	2014-02-28	351	A
USGS	11451100	2014-03-01	249	A
USGS	11451100	2014-03-02	109	A
USGS	11451100	2014-03-03	222	A
USGS	11451100	2014-03-04	408	A
USGS	11451100	2014-03-05	165	A
USGS	11451100	2014-03-06	198	A
USGS	11451100	2014-03-07	125	A
USGS	11451100	2014-03-08	85.1	A
USGS	11451100	2014-03-09	68.0	A
USGS	11451100	2014-03-10	88.8	A
USGS	11451100	2014-03-11	72.9	A
USGS	11451100	2014-03-12	57.3	A
USGS	11451100	2014-03-13	48.1	A
USGS	11451100	2014-03-14	40.9	A
USGS	11451100	2014-03-15	35.0	A
USGS	11451100	2014-03-16	30.8	A
USGS	11451100	2014-03-17	28.1	A
USGS	11451100	2014-03-18	26.2	A
USGS	11451100	2014-03-19	24.2	A
USGS	11451100	2014-03-20	22.7	A
USGS	11451100	2014-03-21	21.5	A
USGS	11451100	2014-03-22	20.2	A
USGS	11451100	2014-03-23	19.0	A
USGS	11451100	2014-03-24	18.1	A
USGS	11451100	2014-03-25	19.1	A
USGS	11451100	2014-03-26	23.1	A
USGS	11451100	2014-03-27	28.9	A
USGS	11451100	2014-03-28	33.2	A
USGS	11451100	2014-03-29	496	A
USGS	11451100	2014-03-30	208	A
USGS	11451100	2014-03-31	178	A
USGS	11451100	2014-04-01	226	A
USGS	11451100	2014-04-02	262	A
USGS	11451100	2014-04-03	216	A
USGS	11451100	2014-04-04	175	A
USGS	11451100	2014-04-05	149	A
USGS	11451100	2014-04-06	121	A
USGS	11451100	2014-04-07	101	A
USGS	11451100	2014-04-08	85.4	A
USGS	11451100	2014-04-09	71.6	A
USGS	11451100	2014-04-10	62.2	A
USGS	11451100	2014-04-11	55.5	A
USGS	11451100	2014-04-12	50.0	A
USGS	11451100	2014-04-13	44.9	A
USGS	11451100	2014-04-14	40.8	A
USGS	11451100	2014-04-15	37.7	A
USGS	11451100	2014-04-16	35.6	A
USGS	11451100	2014-04-17	33.7	A
USGS	11451100	2014-04-18	30.4	A
USGS	11451100	2014-04-19	28.0	A
USGS	11451100	2014-04-20	26.3	A
USGS	11451100	2014-04-21	25.2	A
USGS	11451100	2014-04-22	24.3	A
USGS	11451100	2014-04-23	23.3	A
USGS	11451100	2014-04-24	22.7	A
USGS	11451100	2014-04-25	23.7	A
USGS	11451100	2014-04-26	23.9	A
USGS	11451100	2014-04-27	21.6	A
USGS	11451100	2014-04-28	19.9	A
USGS	11451100	2014-04-29	18.7	A
USGS	11451100	2014-04-30	17.4	A
USGS	11451100	2014-05-01	16.5	A
USGS	11451100	2014-05-02	15.8	A
USGS	11451100	2014-05-03	15.5	A
USGS	11451100	2014-05-04	15.2	A
USGS	11451100	2014-05-05	15.0	A
USGS	11451100	2014-05-06	14.6	A
USGS	11451100	2014-05-07	13.9	A
USGS	11451100	2014-05-08	13.4	A
USGS	11451100	2014-05-09	13.1	A
USGS	11451100	2014-05-10	12.4	A
USGS	11451100	2014-05-11	11.8	A
USGS	11451100	2014-05-12	11.0	A
USGS	11451100	2014-05-13	10.3	A
USGS	11451100	2014-05-14	9.75	A
USGS	11451100	2014-05-15	9.12	A
USGS	11451100	2014-05-16	8.23	A
USGS	11451100	2014-05-17	8.03	A
USGS	11451100	2014-05-18	7.82	A
USGS	11451100	2014-05-19	7.76	A
USGS	11451100	2014-05-20	7.64	A
USGS	11451100	2014-05-21	7.40	A
USGS	11451100	2014-05-22	6.87	A
USGS	11451100	2014-05-23	6.47	A
USGS	11451100	2014-05-24	6.11	A
USGS	11451100	2014-05-25	5.73	A
USGS	11451100	2014-05-26	5.30	A
USGS	11451100	2014-05-27	4.90	A
USGS	11451100	2014-05-28	4.60	A
USGS	11451100	2014-05-29	4.59	A
USGS	11451100	2014-05-30	4.38	A
USGS	11451100	2014-05-31	4.25	A
USGS	11451100	2014-06-01	4.00	A
USGS	11451100	2014-06-02	3.79	A
USGS	11451100	2014-06-03	3.54	A
USGS	11451100	2014-06-04	3.38	A
USGS	11451100	2014-06-05	3.21	A
USGS	11451100	2014-06-06	2.98	A
USGS	11451100	2014-06-07	2.76	A
USGS	11451100	2014-06-08	2.52	A
USGS	11451100	2014-06-09	2.30	A
USGS	11451100	2014-06-10	1.94	A
USGS	11451100	2014-06-11	1.80	A
USGS	11451100	2014-06-12	1.71	A
USGS	11451100	2014-06-13	1.74	A
USGS	11451100	2014-06-14	1.81	A
USGS	11451100	2014-06-15	1.79	A
USGS	11451100	2014-06-16	1.70	A
USGS	11451100	2014-06-17	1.66	A
USGS	11451100	2014-06-18	1.64	A
USGS	11451100	2014-06-19	1.53	A
USGS	11451100	2014-06-20	1.36	A
USGS	11451100	2014-06-21	1.24	A
USGS	11451100	2014-06-22	1.14	A
USGS	11451100	2014-06-23	1.01	A
USGS	11451100	2014-06-24	0.80	A
USGS	11451100	2014-06-25	0.73	A
USGS	11451100	2014-06-26	0.81	A
USGS	11451100	2014-06-27	0.91	A
USGS	11451100	2014-06-28	0.82	A
USGS	11451100	2014-06-29	0.65	A
USGS	11451100	2014-06-30	0.53	A
USGS	11451100	2014-07-01	0.36	A
USGS	11451100	2014-07-02	0.24	A
USGS	11451100	2014-07-03	0.13	A
USGS	11451100	2014-07-04	0.03	A
USGS	11451100	2014-07-05	0.00	A
USGS	11451100	2014-07-06	0.00	A
USGS	11451100	2014-07-07	0.00	A
USGS	11451100	2014-07-08	0.00	A
USGS	11451100	2014-07-09	0.00	A
USGS	11451100	2014-07-10	0.00	A
USGS	11451100	2014-07-11	0.00	A
USGS	11451100	2014-07-12	0.00	A
USGS	11451100	2014-07-13	0.00	A
USGS	11451100	2014-07-14	0.00	A
USGS	11451100	2014-07-15	0.00	A
USGS	11451100	2014-07-16	0.00	A
USGS	11451100	2014-07-17	0.00	A
USGS	11451100	2014-07-18	0.00	A
USGS	11451100	2014-07-19	0.00	A
USGS	11451100	2014-07-20	0.00	A
USGS	11451100	2014-07-21	0.00	A
USGS	11451100	2014-07-22	0.00	A
USGS	11451100	2014-07-23	0.00	A
USGS	11451100	2014-07-24	0.00	A
USGS	11451100	2014-07-25	0.00	A
USGS	11451100	2014-07-26	0.00	A
USGS	11451100	2014-07-27	0.00	A
USGS	11451100	2014-07-28	0.00	A
USGS	11451100	2014-07-29	0.00	A
USGS	11451100	2014-07-30	0.00	A
USGS	11451100	2014-07-31	0.00	A
USGS	11451100	2014-08-01	0.00	A
USGS	11451100	2014-08-02	0.00	A
USGS	11451100	2014-08-03	0.00	A
USGS	11451100	2014-08-04	0.00	A
USGS	11451100	2014-08-05	0.00	A
USGS	11451100	2014-08-06	0.00	A
USGS	11451100	2014-08-07	0.00	A
USGS	11451100	2014-08-08	0.00	A
USGS	11451100	2014-08-09	0.00	A
USGS	11451100	2014-08-10	0.00	A
USGS	11451100	2014-08-11	0.00	A
USGS	11451100	2014-08-12	0.00	A
USGS	11451100	2014-08-13	0.00	A
USGS	11451100	2014-08-14	0.00	A
USGS	11451100	2014-08-15	0.00	A
USGS	11451100	2014-08-16	0.00	A
USGS	11451100	2014-08-17	0.00	A
USGS	11451100	2014-08-18	0.00	A
USGS	11451100	2014-08-19	0.00	A
USGS	11451100	2014-08-20	0.00	A
USGS	11451100	2014-08-21	0.00	A
USGS	11451100	2014-08-22	0.00	A
USGS	11451100	2014-08-23	0.00	A
USGS	11451100	2014-08-24	0.00	A
USGS	11451100	2014-08-25	0.00	A
USGS	11451100	2014-08-26	0.00	A
USGS	11451100	2014-08-27	0.00	A
USGS	11451100	2014-08-28	0.00	A
USGS	11451100	2014-08-29	0.00	A
USGS	11451100	2014-08-30	0.00	A
USGS	11451100	2014-08-31	0.00	A
USGS	11451100	2014-09-01	0.00	A
USGS	11451100	2014-09-02	0.00	A
USGS	11451100	2014-09-03	0.00	A
USGS	11451100	2014-09-04	0.00	A
USGS	11451100	2014-09-05	0.00	A
USGS	11451100	2014-09-06	0.00	A
USGS	11451100	2014-09-07	0.00	A
USGS	11451100	2014-09-08	0.00	A
USGS	11451100	2014-09-09	0.00	A
USGS	11451100	2014-09-10	0.00	A
USGS	11451100	2014-09-11	0.00	A
USGS	11451100	2014-09-12	0.00	A
USGS	11451100	2014-09-13	0.00	A
USGS	11451100	2014-09-14	0.00	A
USGS	11451100	2014-09-15	0.00	A
USGS	11451100	2014-09-16	0.00	A
USGS	11451100	2014-09-17	0.00	A
USGS	11451100	2014-09-18	0.00	A
USGS	11451100	2014-09-19	0.00	A
USGS	11451100	2014-09-20	0.00	A
USGS	11451100	2014-09-21	0.00	A
USGS	11451100	2014-09-22	0.00	A
USGS	11451100	2014-09-23	0.00	A
USGS	11451100	2014-09-24	0.00	A
USGS	11451100	2014-09-25	0.05	A
USGS	11451100	2014-09-26	0.17	A
USGS	11451100	2014-09-27	0.14	A
USGS	11451100	2014-09-28	0.11	A
USGS	11451100	2014-09-29	0.10	A
USGS	11451100	2014-09-30	0.09	A
USGS	11451100	2014-10-01	0.05	A
USGS	11451100	2014-10-02	0.03	A
USGS	11451100	2014-10-03	0.04	A
USGS	11451100	2014-10-04	0.04	A
USGS	11451100	2014-10-05	0.05	A
USGS	11451100	2014-10-06	0.05	A
USGS	11451100	2014-10-07	0.04	A
USGS	11451100	2014-10-08	0.03	A
USGS	11451100	2014-10-09	0.02	A
USGS	11451100	2014-10-10	0.04	A
USGS	11451100	2014-10-11	0.06	A
USGS	11451100	2014-10-12	0.07	A
USGS	11451100	2014-10-13	0.06	A
USGS	11451100	2014-10-14	0.07	A
USGS	11451100	2014-10-15	0.22	A
USGS	11451100	2014-10-16	0.27	A
USGS	11451100	2014-10-17	0.20	A
USGS	11451100	2014-10-18	0.23	A
USGS	11451100	2014-10-19	0.25	A
USGS	11451100	2014-10-20	0.26	A
USGS	11451100	2014-10-21	0.27	A
USGS	11451100	2014-10-22	0.25	A
USGS	11451100	2014-10-23	0.28	A
USGS	11451100	2014-10-24	0.35	A
USGS	11451100	2014-10-25	0.83	A
USGS	11451100	2014-10-26	0.92	A
USGS	11451100	2014-10-27	0.54	A
USGS	11451100	2014-10-28	0.45	A
USGS	11451100	2014-10-29	0.49	A
USGS	11451100	2014-10-30	0.55	A
USGS	11451100	2014-10-31	0.76	A
USGS	11451100	2014-11-01	0.80	A
USGS	11451100	2014-11-02	0.69	A
USGS	11451100	2014-11-03	0.72	A
USGS	11451100	2014-11-04	0.72	A
USGS	11451100	2014-11-05	0.71	A
USGS	11451100	2014-11-06	0.72	A
USGS	11451100	2014-11-07	0.72	A
USGS	11451100	2014-11-08	0.73	A
USGS	11451100	2014-11-09	0.76	A
USGS	11451100	2014-11-10	0.77	A
USGS	11451100	2014-11-11	0.73	A
USGS	11451100	2014-11-12	0.74	A
USGS	11451100	2014-11-13	2.23	A
USGS	11451100	2014-11-14	1.32	A
USGS	11451100	2014-11-15	0.88	A
USGS	11451100	2014-11-16	0.75	A
USGS	11451100	2014-11-17	0.72	A
USGS	11451100	2014-11-18	0.70	A
USGS	11451100	2014-11-19	1.67	A
USGS	11451100	2014-11-20	2.82	A
USGS	11451100	2014-11-21	2.79	A
USGS	11451100	2014-11-22	9.65	A
USGS	11451100	2014-11-23	7.65	A
USGS	11451100	2014-11-24	3.07	A
USGS	11451100	2014-11-25	2.09	A
USGS	11451100	2014-11-26	1.64	A
USGS	11451100	2014-11-27	1.37	A
USGS	11451100	2014-11-28	1.50	A
USGS	11451100	2014-11-29	2.45	A
USGS	11451100	2014-11-30	17.1	A
USGS	11451100	2014-12-01	21.3	A
USGS	11451100	2014-12-02	22.4	A
USGS	11451100	2014-12-03	687	A
USGS	11451100	2014-12-04	184	A
USGS	11451100	2014-12-05	74.6	A
USGS	11451100	2014-12-06	252	A
USGS	11451100	2014-12-07	90.8	A
USGS	11451100	2014-12-08	51.7	A
USGS	11451100	2014-12-09	53.7	A
USGS	11451100	2014-12-10	53.1	A
USGS	11451100	2014-12-11	3060	A
USGS	11451100	2014-12-12	791	A
USGS	11451100	2014-12-13	326	A
USGS	11451100	2014-12-14	191	A
USGS	11451100	2014-12-15	216	A
USGS	11451100	2014-12-16	335	A
USGS	11451100	2014-12-17	470	A
USGS	11451100	2014-12-18	395	A
USGS	11451100	2014-12-19	562	A
USGS	11451100	2014-12-20	459	A
USGS	11451100	2014-12-21	448	A
USGS	11451100	2014-12-22	317	A
USGS	11451100	2014-12-23	245	A
USGS	11451100	2014-12-24	203	A
USGS	11451100	2014-12-25	166	A
USGS	11451100	2014-12-26	139	A
USGS	11451100	2014-12-27	118	A
USGS	11451100	2014-12-28	100	A
USGS	11451100	2014-12-29	88.1	A
USGS	11451100	2014-12-30	77.6	A
USGS	11451100	2014-12-31	69.4	A
USGS	11451100	2015-01-01	63.9	A
USGS	11451100	2015-01-02	58.7	A
USGS	11451100	2015-01-03	53.3	A
USGS	11451100	2015-01-04	49.3	A
USGS	11451100	2015-01-05	45.6	A
USGS	11451100	2015-01-06	43.5	A
USGS	11451100	2015-01-07	40.8	A
USGS	11451100	2015-01-08	38.5	A
USGS	11451100	2015-01-09	36.9	A
USGS	11451100	2015-01-10	35.3	A
USGS	11451100	2015-01-11	32.9	A
USGS	11451100	2015-01-12	30.9	A
USGS	11451100	2015-01-13	29.7	A
USGS	11451100	2015-01-14	28.6	A
USGS	11451100	2015-01-15	26.7	A
USGS	11451100	2015-01-16	28.0	A
USGS	11451100	2015-01-17	27.0	A
USGS	11451100	2015-01-18	25.7	A
USGS	11451100	2015-01-19	25.0	A
USGS	11451100	2015-01-20	24.1	A
USGS	11451100	2015-01-21	23.4	A
USGS	11451100	2015-01-22	22.3	A
USGS	11451100	2015-01-23	21.4	A
USGS	11451100	2015-01-24	21.1	A
USGS	11451100	2015-01-25	20.5	A
USGS	11451100	2015-01-26	20.0	A
USGS	11451100	2015-01-27	19.5	A
USGS	11451100	2015-01-28	19.0	A
USGS	11451100	2015-01-29	18.5	A
USGS	11451100	2015-01-30	18.4	A
USGS	11451100	2015-01-31	17.8	A
USGS	11451100	2015-02-01	17.2	A
USGS	11451100	2015-02-02	16.7	A
USGS	11451100	2015-02-03	16.7	A
USGS	11451100	2015-02-04	16.6	A
USGS	11451100	2015-02-05	16.1	A
USGS	11451100	2015-02-06	402	A
USGS	11451100	2015-02-07	844	A
USGS	11451100	2015-02-08	461	A
USGS	11451100	2015-02-09	657	A
USGS	11451100	2015-02-10	439	A
USGS	11451100	2015-02-11	311	A
USGS	11451100	2015-02-12	244	A
USGS	11451100	2015-02-13	203	A
USGS	11451100	2015-02-14	173	A
USGS	11451100	2015-02-15	148	A
USGS	11451100	2015-02-16	130	A
USGS	11451100	2015-02-17	114	A
USGS	11451100	2015-02-18	100	A
USGS	11451100	2015-02-19	90.6	A
USGS	11451100	2015-02-20	82.4	A
USGS	11451100	2015-02-21	75.6	A
USGS	11451100	2015-02-22	68.9	A
USGS	11451100	2015-02-23	61.3	A
USGS	11451100	2015-02-24	56.3	A
USGS	11451100	2015-02-25	53.4	A
USGS	11451100	2015-02-26	51.3	A
USGS	11451100	2015-02-27	49.8	A
USGS	11451100	2015-02-28	47.9	A
USGS	11451100	2015-03-01	44.3	A
USGS	11451100	2015-03-02	42.4	A
USGS	11451100	2015-03-03	39.7	A
USGS	11451100	2015-03-04	37.6	A
USGS	11451100	2015-03-05	35.1	A
USGS	11451100	2015-03-06	33.6	A
USGS	11451100	2015-03-07	32.5	A
USGS	11451100	2015-03-08	31.4	A
USGS	11451100	2015-03-09	30.1	A
USGS	11451100	2015-03-10	29.1	A
USGS	11451100	2015-03-11	28.3	A
USGS	11451100	2015-03-12	26.7	A
USGS	11451100	2015-03-13	25.8	A
USGS	11451100	2015-03-14	25.0	A
USGS	11451100	2015-03-15	24.1	A
USGS	11451100	2015-03-16	23.2	A
USGS	11451100	2015-03-17	22.6	A
USGS	11451100	2015-03-18	21.6	A
USGS	11451100	2015-03-19	20.7	A
USGS	11451100	2015-03-20	19.9	A
USGS	11451100	2015-03-21	19.3	A
USGS	11451100	2015-03-22	19.5	A
USGS	11451100	2015-03-23	24.0	A
USGS	11451100	2015-03-24	22.0	A
USGS	11451100	2015-03-25	21.5	A
USGS	11451100	2015-03-26	20.6	A
USGS	11451100	2015-03-27	19.9	A
USGS	11451100	2015-03-28	19.2	A
USGS	11451100	2015-03-29	18.6	A
USGS	11451100	2015-03-30	18.3	A
USGS	11451100	2015-03-31	17.5	A
USGS	11451100	2015-04-01	17.2	A
USGS	11451100	2015-04-02	16.9	A
USGS	11451100	2015-04-03	16.3	A
USGS	11451100	2015-04-04	16.1	A
USGS	11451100	2015-04-05	16.8	A
USGS	11451100	2015-04-06	17.3	A
USGS	11451100	2015-04-07	34.4	A
USGS	11451100	2015-04-08	29.6	A
USGS	11451100	2015-04-09	22.5	A
USGS	11451100	2015-04-10	20.0	A
USGS	11451100	2015-04-11	18.3	A
USGS	11451100	2015-04-12	17.0	A
USGS	11451100	2015-04-13	16.1	A
USGS	11451100	2015-04-14	15.6	A
USGS	11451100	2015-04-15	15.2	A
USGS	11451100	2015-04-16	14.6	A
USGS	11451100	2015-04-17	13.9	A
USGS	11451100	2015-04-18	13.6	A
USGS	11451100	2015-04-19	13.4	A
USGS	11451100	2015-04-20	12.8	A
USGS	11451100	2015-04-21	12.4	A
USGS	11451100	2015-04-22	12.2	A
USGS	11451100	2015-04-23	12.3	A
USGS	11451100	2015-04-24	11.8	A
USGS	11451100	2015-04-25	13.9	A
USGS	11451100	2015-04-26	12.7	A
USGS	11451100	2015-04-27	11.6	A
USGS	11451100	2015-04-28	11.0	A
USGS	11451100	2015-04-29	10.5	A
USGS	11451100	2015-04-30	9.83	A
USGS	11451100	2015-05-01	9.48	A
USGS	11451100	2015-05-02	9.13	A
USGS	11451100	2015-05-03	8.78	A
USGS	11451100	2015-05-04	8.36	A
USGS	11451100	2015-05-05	7.87	A
USGS	11451100	2015-05-06	7.53	A
USGS	11451100	2015-05-07	7.29	A
USGS	11451100	2015-05-08	7.23	A
USGS	11451100	2015-05-09	7.03	A
USGS	11451100	2015-05-10	6.71	A
USGS	11451100	2015-05-11	6.45	A
USGS	11451100	2015-05-12	6.37	A
USGS	11451100	2015-05-13	6.43	A
USGS	11451100	2015-05-14	7.14	A
USGS	11451100	2015-05-15	7.17	A
USGS	11451100	2015-05-16	6.68	A
USGS	11451100	2015-05-17	7.66	A
USGS	11451100	2015-05-18	8.27	A
USGS	11451100	2015-05-19	7.33	A
USGS	11451100	2015-05-20	8.12	A
USGS	11451100	2015-05-21	10.5	A
USGS	11451100	2015-05-22	9.21	A
USGS	11451100	2015-05-23	8.22	A
USGS	11451100	2015-05-24	7.33	A
USGS	11451100	2015-05-25	6.19	A
USGS	11451100	2015-05-26	5.76	A
USGS	11451100	2015-05-27	5.37	A
USGS	11451100	2015-05-28	5.07	A
USGS	11451100	2015-05-29	4.75	A
USGS	11451100	2015-05-30	4.44	A
USGS	11451100	2015-05-31	4.36	A
USGS	11451100	2015-06-01	4.28	A
USGS	11451100	2015-06-02	4.38	A
USGS	11451100	2015-06-03	4.16	A
USGS	11451100	2015-06-04	3.93	A
USGS	11451100	2015-06-05	3.60	A
USGS	11451100	2015-06-06	3.14	A
USGS	11451100	2015-06-07	2.90	A
USGS	11451100	2015-06-08	2.69	A
USGS	11451100	2015-06-09	2.62	A
USGS	11451100	2015-06-10	4.12	A
USGS	11451100	2015-06-11	3.09	A
USGS	11451100	2015-06-12	2.64	A
USGS	11451100	2015-06-13	2.24	A
USGS	11451100	2015-06-14	1.94	A
USGS	11451100	2015-06-15	1.77	A
USGS	11451100	2015-06-16	1.64	A
USGS	11451100	2015-06-17	1.50	A
USGS	11451100	2015-06-18	1.35	A
USGS	11451100	2015-06-19	1.20	A
USGS	11451100	2015-06-20	1.15	A
